rank,test,score
115,org.jsoup.nodes.ElementTest#testPrependText,0.000000
116,org.jsoup.nodes.ElementTest#testNormalizesNbspInText,0.000000
117,org.jsoup.nodes.ElementTest#testRemoveAfterIndex,0.000000
118,org.jsoup.nodes.ElementTest#testThrowsOnPrependNullText,0.000000
119,org.jsoup.nodes.ElementTest#testGetSiblings,0.000000
120,org.jsoup.nodes.ElementTest#testSetHtml,0.000000
121,org.jsoup.nodes.ElementTest#testSetText,0.000000
122,org.jsoup.nodes.ElementTest#testNextElementSiblings,0.000000
123,org.jsoup.nodes.ElementTest#testAddBooleanAttribute,0.000000
124,org.jsoup.nodes.ElementTest#textHasSpaceAfterBlockTags,0.000000
125,org.jsoup.nodes.ElementTest#whiteSpaceClassElement,0.000000
126,org.jsoup.nodes.ElementTest#classNamesAndAttributeNameIsCaseInsensitive,0.000000
127,org.jsoup.nodes.ElementTest#testPrependNewHtml,0.000000
128,org.jsoup.nodes.ElementTest#testRemovingEmptyClassAttributeWhenLastClassRemoved,0.000000
129,org.jsoup.nodes.ElementTest#testBrHasSpace,0.000000
130,org.jsoup.nodes.ElementTest#testKeepsPreText,0.000000
131,org.jsoup.nodes.ElementTest#testNotPretty,0.000000
132,org.jsoup.nodes.ElementTest#testNextElementSiblingAfterClone,0.000000
133,org.jsoup.nodes.ElementTest#testAppendTo,0.000000
134,org.jsoup.nodes.ElementTest#getNamespacedElementsByTag,0.000000
135,org.jsoup.nodes.ElementTest#testTraverse,0.000000
136,org.jsoup.nodes.ElementTest#insertChildrenAtPosition,0.000000
137,org.jsoup.nodes.ElementTest#elementIsNotASiblingOfItself,0.000000
138,org.jsoup.nodes.AttributesTest#testIteratorRemovable,0.000000
139,org.jsoup.nodes.AttributesTest#testIteratorHasNext,0.000000
140,org.jsoup.nodes.AttributesTest#removeCaseSensitive,0.000000
141,org.jsoup.nodes.AttributesTest#html,0.000000
142,org.jsoup.nodes.AttributesTest#testSetKeyConsistency,0.000000
143,org.jsoup.nodes.AttributesTest#testIteratorEmpty,0.000000
144,org.jsoup.nodes.AttributesTest#testIterator,0.000000
145,org.jsoup.nodes.AttributesTest#testIteratorUpdateable,0.000000
146,org.jsoup.nodes.DocumentTest#testOutputEncoding,0.000000
147,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateDisabledNoChanges,0.000000
148,org.jsoup.nodes.DocumentTest#testHtmlAppendable,0.000000
149,org.jsoup.nodes.DocumentTest#testClonesDeclarations,0.000000
150,org.jsoup.nodes.DocumentTest#testClone,0.000000
151,org.jsoup.nodes.DocumentTest#testShiftJisRoundtrip,0.000000
152,org.jsoup.nodes.DocumentTest#testNormalisesStructure,0.000000
153,org.jsoup.nodes.DocumentTest#testXhtmlReferences,0.000000
154,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlNoCharset,0.000000
155,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateUtf8,0.000000
156,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateEnabledAfterCharsetChange,0.000000
157,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateDisabled,0.000000
158,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlDisabled,0.000000
159,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateCleanup,0.000000
160,org.jsoup.nodes.DocumentTest#DocumentsWithSameContentAreEqual,0.000000
161,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdatedDisabledPerDefault,0.000000
162,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlIso8859,0.000000
163,org.jsoup.nodes.DocumentTest#parseAndHtmlOnDifferentThreads,0.000000
164,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateNoCharset,0.000000
165,org.jsoup.nodes.DocumentTest#DocumentsWithSameContentAreVerifialbe,0.000000
166,org.jsoup.nodes.DocumentTest#setTextPreservesDocumentStructure,0.000000
167,org.jsoup.nodes.DocumentTest#htmlParseDefaultsToHtmlOutputSyntax,0.000000
168,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateIso8859,0.000000
169,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlUtf8,0.000000
170,org.jsoup.nodes.DocumentTest#testHtmlAndXmlSyntax,0.000000
171,org.jsoup.nodes.DocumentTest#testTitles,0.000000
172,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlDisabledNoChanges,0.000000
173,org.jsoup.nodes.EntitiesTest#strictUnescape,0.000000
174,org.jsoup.nodes.EntitiesTest#escapeSupplementaryCharacter,0.000000
175,org.jsoup.nodes.EntitiesTest#escapesGtInXmlAttributesButNotInHtml,0.000000
176,org.jsoup.nodes.EntitiesTest#escape,0.000000
177,org.jsoup.nodes.EntitiesTest#unescape,0.000000
178,org.jsoup.nodes.EntitiesTest#caseSensitive,0.000000
179,org.jsoup.nodes.EntitiesTest#noSpuriousDecodes,0.000000
180,org.jsoup.nodes.EntitiesTest#notMissingMultis,0.000000
181,org.jsoup.nodes.EntitiesTest#xhtml,0.000000
182,org.jsoup.nodes.EntitiesTest#getByName,0.000000
183,org.jsoup.nodes.EntitiesTest#notMissingSupplementals,0.000000
184,org.jsoup.nodes.EntitiesTest#quoteReplacements,0.000000
185,org.jsoup.nodes.EntitiesTest#escapedSupplementary,0.000000
186,org.jsoup.nodes.EntitiesTest#letterDigitEntities,0.000000
187,org.jsoup.nodes.EntitiesTest#unescapeMultiChars,0.000000
188,org.jsoup.nodes.DocumentTypeTest#outerHtmlGeneration,0.000000
189,org.jsoup.nodes.DocumentTypeTest#constructorValidationOkWithBlankName,0.000000
190,org.jsoup.nodes.DocumentTypeTest#constructorValidationOkWithBlankPublicAndSystemIds,0.000000
191,org.jsoup.nodes.DocumentTypeTest#testRoundTrip,0.000000
192,org.jsoup.nodes.DocumentTypeTest#constructorValidationThrowsExceptionOnNulls,0.000000
193,org.jsoup.nodes.NodeTest#handlesAbsOnProtocolessAbsoluteUris,0.000000
194,org.jsoup.nodes.NodeTest#setBaseUriIsRecursive,0.000000
195,org.jsoup.nodes.NodeTest#ownerDocument,0.000000
196,org.jsoup.nodes.NodeTest#before,0.000000
197,org.jsoup.nodes.NodeTest#handleAbsOnLocalhostFileUris,0.000000
198,org.jsoup.nodes.NodeTest#unwrap,0.000000
199,org.jsoup.nodes.NodeTest#absHandlesDotFromIndex,0.000000
200,org.jsoup.nodes.NodeTest#supportsClone,0.000000
201,org.jsoup.nodes.NodeTest#root,0.000000
202,org.jsoup.nodes.NodeTest#after,0.000000
203,org.jsoup.nodes.NodeTest#absHandlesRelativeQuery,0.000000
204,org.jsoup.nodes.NodeTest#unwrapNoChildren,0.000000
205,org.jsoup.nodes.NodeTest#literalAbsPrefix,0.000000
206,org.jsoup.nodes.NodeTest#handlesBaseUri,0.000000
207,org.jsoup.nodes.NodeTest#handlesAbsOnImage,0.000000
208,org.jsoup.nodes.NodeTest#nodeIsNotASiblingOfItself,0.000000
209,org.jsoup.nodes.NodeTest#handleAbsOnFileUris,0.000000
210,org.jsoup.nodes.NodeTest#testReplace,0.000000
211,org.jsoup.nodes.NodeTest#handlesAbsPrefixOnHasAttr,0.000000
212,org.jsoup.nodes.NodeTest#childNodesCopy,0.000000
213,org.jsoup.nodes.NodeTest#changingAttributeValueShouldReplaceExistingAttributeCaseInsensitive,0.000000
214,org.jsoup.nodes.NodeTest#traverse,0.000000
215,org.jsoup.nodes.NodeTest#orphanNodeReturnsNullForSiblingElements,0.000000
216,org.jsoup.nodes.NodeTest#handlesAbsPrefix,0.000000
217,org.jsoup.nodes.NodeTest#testRemove,0.000000
218,org.jsoup.integration.ConnectTest#multipleParsesOkAfterBufferUp,0.000000
219,org.jsoup.integration.ConnectTest#fetchURIWithWhitespace,0.000000
220,org.jsoup.integration.ConnectTest#bodyAndBytesAvailableBeforeParse,0.000000
221,org.jsoup.integration.ConnectTest#testBinaryThrowsExceptionWhenTypeIgnored,0.000000
222,org.jsoup.integration.ConnectTest#parseParseThrowsValidates,0.000000
223,org.jsoup.integration.ConnectTest#canFetchBinaryAsBytes,0.000000
224,org.jsoup.integration.ConnectTest#handlesEmptyStreamDuringParseRead,0.000000
225,org.jsoup.integration.ConnectTest#throwsExceptionOn404,0.000000
226,org.jsoup.integration.ConnectTest#doesPostMultipartWithoutInputstream,0.000000
227,org.jsoup.integration.ConnectTest#sendsRequestBodyWithUrlParams,0.000000
228,org.jsoup.integration.ConnectTest#fetchURl,0.000000
229,org.jsoup.integration.ConnectTest#testBinaryContentTypeThrowsException,0.000000
230,org.jsoup.integration.ConnectTest#sendsRequestBody,0.000000
231,org.jsoup.integration.ConnectTest#bodyAfterParseThrowsValidationError,0.000000
232,org.jsoup.integration.ConnectTest#handlesEmtpyStreamDuringBufferedRead,0.000000
233,org.jsoup.integration.ConnectTest#handlesRedirect,0.000000
234,org.jsoup.integration.ConnectTest#doesPost,0.000000
235,org.jsoup.integration.ConnectTest#getUtf8Bom,0.000000
236,org.jsoup.integration.ConnectTest#supportsDeflate,0.000000
237,org.jsoup.integration.ConnectTest#sendsRequestBodyJsonWithoutData,0.000000
238,org.jsoup.integration.ConnectTest#sendsRequestBodyJsonWithData,0.000000
239,org.jsoup.integration.ConnectTest#testBinaryResultThrows,0.000000
240,org.jsoup.integration.ConnectTest#doesPostFor307,0.000000
241,org.jsoup.integration.ConnectTest#handlesEmptyRedirect,0.000000
242,org.jsoup.integration.ConnectTest#canConnectToLocalServer,0.000000
243,org.jsoup.integration.ConnectTest#ignoresExceptionIfSoConfigured,0.000000
244,org.jsoup.integration.ConnectTest#doesGet,0.000000
245,org.jsoup.integration.ConnectTest#doesPut,0.000000
246,org.jsoup.integration.ConnectTest#exceptOnUnsupportedProtocol,0.000000
247,org.jsoup.integration.ConnectTest#doesNotPostFor302,0.000000
248,org.jsoup.integration.ConnectTest#postFiles,0.000000
249,org.jsoup.integration.ParseTest#testBaiduVariant,0.000000
250,org.jsoup.integration.ParseTest#testBinaryThrowsException,0.000000
251,org.jsoup.integration.ParseTest#testBrokenHtml5CharsetWithASingleDoubleQuote,0.000000
252,org.jsoup.integration.ParseTest#testHtml5Charset,0.000000
253,org.jsoup.integration.ConnectIT#canInterruptBodyStringRead,0.000000
254,org.jsoup.integration.ConnectIT#totalTimeout,0.000000
255,org.jsoup.integration.ConnectIT#infiniteReadSupported,0.000000
256,org.jsoup.integration.ConnectIT#canInterruptDocumentRead,0.000000
257,org.jsoup.integration.ConnectIT#slowReadOk,0.000000
258,org.jsoup.internal.StringUtilTest#isWhitespace,0.000000
259,org.jsoup.internal.StringUtilTest#padding,0.000000
260,org.jsoup.internal.StringUtilTest#join,0.000000
261,org.jsoup.internal.StringUtilTest#normaliseWhiteSpaceHandlesHighSurrogates,0.000000
262,org.jsoup.internal.StringUtilTest#isNumeric,0.000000
263,org.jsoup.internal.StringUtilTest#resolvesRelativeUrls,0.000000
264,org.jsoup.internal.StringUtilTest#normaliseWhiteSpace,0.000000
265,org.jsoup.internal.StringUtilTest#isBlank,0.000000
266,org.jsoup.parser.XmlTreeBuilderTest#testPopToClose,0.000000
267,org.jsoup.parser.XmlTreeBuilderTest#handlesXmlDeclarationAsDeclaration,0.000000
268,org.jsoup.parser.XmlTreeBuilderTest#dropsDuplicateAttributes,0.000000
269,org.jsoup.parser.XmlTreeBuilderTest#caseSensitiveDeclaration,0.000000
270,org.jsoup.parser.XmlTreeBuilderTest#handlesDodgyXmlDecl,0.000000
271,org.jsoup.parser.XmlTreeBuilderTest#handlesLTinScript,0.000000
272,org.jsoup.parser.XmlTreeBuilderTest#testSupplyParserToJsoupClass,0.000000
273,org.jsoup.parser.XmlTreeBuilderTest#normalizesDiscordantTags,0.000000
274,org.jsoup.parser.XmlTreeBuilderTest#testDoesNotForceSelfClosingKnownTags,0.000000
275,org.jsoup.parser.XmlTreeBuilderTest#testCommentAndDocType,0.000000
276,org.jsoup.parser.XmlTreeBuilderTest#testSimpleXmlParse,0.000000
277,org.jsoup.parser.XmlTreeBuilderTest#xmlFragment,0.000000
278,org.jsoup.parser.XmlTreeBuilderTest#appendPreservesCaseByDefault,0.000000
279,org.jsoup.parser.XmlTreeBuilderTest#testDetectCharsetEncodingDeclaration,0.000000
280,org.jsoup.parser.XmlTreeBuilderTest#roundTripsCdata,0.000000
281,org.jsoup.parser.XmlTreeBuilderTest#canNormalizeCase,0.000000
282,org.jsoup.parser.XmlTreeBuilderTest#cdataPreservesWhiteSpace,0.000000
283,org.jsoup.parser.XmlTreeBuilderTest#preservesCaseByDefault,0.000000
284,org.jsoup.parser.XmlTreeBuilderTest#testParseDeclarationAttributes,0.000000
285,org.jsoup.parser.XmlTreeBuilderTest#testSupplyParserToDataStream,0.000000
286,org.jsoup.parser.XmlTreeBuilderTest#xmlParseDefaultsToHtmlOutputSyntax,0.000000
287,org.jsoup.parser.XmlTreeBuilderTest#testCreatesValidProlog,0.000000
288,org.jsoup.parser.XmlTreeBuilderTest#testDoesHandleEOFInTag,0.000000
289,org.jsoup.parser.TokeniserTest#handleLargeComment,0.000000
290,org.jsoup.parser.TokeniserTest#handleLargeCdata,0.000000
291,org.jsoup.parser.TokeniserTest#handleLargeTitle,0.000000
292,org.jsoup.parser.TokeniserTest#bufferUpInAttributeVal,0.000000
293,org.jsoup.parser.TokeniserTest#cp1252EntitiesProduceError,0.000000
294,org.jsoup.parser.TokeniserTest#handleSuperLargeTagNames,0.000000
295,org.jsoup.parser.TokeniserTest#handleSuperLargeAttributeName,0.000000
296,org.jsoup.parser.TokeniserTest#cp1252Entities,0.000000
297,org.jsoup.parser.TokeniserTest#handleLargeText,0.000000
298,org.jsoup.parser.ParserSettingsTest#attributesCaseNormalization,0.000000
299,org.jsoup.parser.ParserSettingsTest#caseSupport,0.000000
300,org.jsoup.parser.ParserSettingsTest#attributeCaseNormalization,0.000000
301,org.jsoup.parser.TokenQueueTest#addFirst,0.000000
302,org.jsoup.parser.TokenQueueTest#unescape,0.000000
303,org.jsoup.parser.TokenQueueTest#chompToIgnoreCase,0.000000
304,org.jsoup.parser.TokenQueueTest#chompEscapedBalanced,0.000000
305,org.jsoup.parser.TokenQueueTest#consumeToIgnoreSecondCallTest,0.000000
306,org.jsoup.parser.TokenQueueTest#chompBalancedThrowIllegalArgumentException,0.000000
307,org.jsoup.parser.TokenQueueTest#chompBalanced,0.000000
308,org.jsoup.parser.TokenQueueTest#testNestedQuotes,0.000000
309,org.jsoup.parser.TokenQueueTest#chompBalancedMatchesAsMuchAsPossible,0.000000
310,org.jsoup.parser.CharacterReaderTest#nextIndexOfUnmatched,0.000000
311,org.jsoup.parser.CharacterReaderTest#unconsume,0.000000
312,org.jsoup.parser.CharacterReaderTest#bufferUp,0.000000
313,org.jsoup.parser.CharacterReaderTest#nextIndexOfChar,0.000000
314,org.jsoup.parser.CharacterReaderTest#notEmptyAtBufferSplitPoint,0.000000
315,org.jsoup.parser.CharacterReaderTest#rangeEquals,0.000000
316,org.jsoup.parser.CharacterReaderTest#consumeToChar,0.000000
317,org.jsoup.parser.CharacterReaderTest#advance,0.000000
318,org.jsoup.parser.CharacterReaderTest#consumeToString,0.000000
319,org.jsoup.parser.CharacterReaderTest#consumeToAny,0.000000
320,org.jsoup.parser.CharacterReaderTest#consumeToEnd,0.000000
321,org.jsoup.parser.CharacterReaderTest#consumeToNonexistentEndWhenAtAnd,0.000000
322,org.jsoup.parser.CharacterReaderTest#containsIgnoreCase,0.000000
323,org.jsoup.parser.CharacterReaderTest#mark,0.000000
324,org.jsoup.parser.CharacterReaderTest#empty,0.000000
325,org.jsoup.parser.CharacterReaderTest#cachesStrings,0.000000
326,org.jsoup.parser.CharacterReaderTest#consumeLetterThenDigitSequence,0.000000
327,org.jsoup.parser.CharacterReaderTest#consumeLetterSequence,0.000000
328,org.jsoup.parser.CharacterReaderTest#nextIndexOfString,0.000000
329,org.jsoup.parser.CharacterReaderTest#matches,0.000000
330,org.jsoup.parser.CharacterReaderTest#consume,0.000000
331,org.jsoup.parser.CharacterReaderTest#matchesIgnoreCase,0.000000
332,org.jsoup.parser.CharacterReaderTest#matchesAny,0.000000
333,org.jsoup.parser.TagTest#divSemantics,0.000000
334,org.jsoup.parser.TagTest#trims,0.000000
335,org.jsoup.parser.TagTest#imgSemantics,0.000000
336,org.jsoup.parser.TagTest#valueOfChecksNotEmpty,0.000000
337,org.jsoup.parser.TagTest#pSemantics,0.000000
338,org.jsoup.parser.TagTest#equality,0.000000
339,org.jsoup.parser.TagTest#defaultSemantics,0.000000
340,org.jsoup.parser.TagTest#canBeInsensitive,0.000000
341,org.jsoup.parser.TagTest#valueOfChecksNotNull,0.000000
342,org.jsoup.parser.TagTest#isCaseSensitive,0.000000
343,org.jsoup.parser.AttributeParseTest#dropsSlashFromAttributeName,0.000000
344,org.jsoup.parser.AttributeParseTest#moreAttributeUnescapes,0.000000
345,org.jsoup.parser.AttributeParseTest#parsesBooleanAttributes,0.000000
346,org.jsoup.parser.AttributeParseTest#handlesNewLinesAndReturns,0.000000
347,org.jsoup.parser.AttributeParseTest#canStartWithEq,0.000000
348,org.jsoup.parser.AttributeParseTest#parsesRoughAttributeString,0.000000
349,org.jsoup.parser.AttributeParseTest#strictAttributeUnescapes,0.000000
350,org.jsoup.parser.AttributeParseTest#parsesEmptyString,0.000000
351,org.jsoup.parser.TokeniserStateTest#testEndTagOpen,0.000000
352,org.jsoup.parser.TokeniserStateTest#testPublicIdentifiersWithWhitespace,0.000000
353,org.jsoup.parser.TokeniserStateTest#handlesLessInTagThanAsNewTag,0.000000
354,org.jsoup.parser.TokeniserStateTest#testRCDATAEndTagName,0.000000
355,org.jsoup.parser.TokeniserStateTest#testCharacterReferenceInRcdata,0.000000
356,org.jsoup.parser.TokeniserStateTest#testRcdataLessthanSign,0.000000
357,org.jsoup.parser.TokeniserStateTest#ensureSearchArraysAreSorted,0.000000
358,org.jsoup.parser.TokeniserStateTest#testCommentEndCoverage,0.000000
359,org.jsoup.parser.TokeniserStateTest#testBeforeTagName,0.000000
360,org.jsoup.parser.TokeniserStateTest#testPublicAndSystemIdentifiersWithWhitespace,0.000000
361,org.jsoup.parser.TokeniserStateTest#testSystemIdentifiersWithWhitespace,0.000000
362,org.jsoup.parser.TokeniserStateTest#testCommentEndBangCoverage,0.000000
363,org.jsoup.parser.ParserTest#unescapeEntitiesHandlesLargeInput,0.000000
364,org.jsoup.parser.ParserTest#unescapeEntities,0.000000
365,org.jsoup.parser.HtmlParserTest#preservedCaseLinksCantNest,0.000000
366,org.jsoup.parser.HtmlParserTest#normalisesHeadlessBody,0.000000
367,org.jsoup.parser.HtmlParserTest#parsesUnterminatedOption,0.000000
368,org.jsoup.parser.HtmlParserTest#handlesProtocolRelativeUrl,0.000000
369,org.jsoup.parser.HtmlParserTest#dropsUnterminatedTag,0.000000
370,org.jsoup.parser.HtmlParserTest#canPreserveAttributeCase,0.000000
371,org.jsoup.parser.HtmlParserTest#handlesNullInComments,0.000000
372,org.jsoup.parser.HtmlParserTest#handlesTextAfterData,0.000000
373,org.jsoup.parser.HtmlParserTest#dropsUnterminatedAttribute,0.000000
374,org.jsoup.parser.HtmlParserTest#noTableDirectInTable,0.000000
375,org.jsoup.parser.HtmlParserTest#testSupportsPartiallyNonAsciiTags,0.000000
376,org.jsoup.parser.HtmlParserTest#testSpaceAfterTag,0.000000
377,org.jsoup.parser.HtmlParserTest#handlesXmlDeclarationAsBogusComment,0.000000
378,org.jsoup.parser.HtmlParserTest#normalisesDocument,0.000000
379,org.jsoup.parser.HtmlParserTest#createsStructureFromBodySnippet,0.000000
380,org.jsoup.parser.HtmlParserTest#retainsAttributesOfDifferentCaseIfSensitive,0.000000
381,org.jsoup.parser.HtmlParserTest#canPreserveTagCase,0.000000
382,org.jsoup.parser.HtmlParserTest#preservesSpaceInScript,0.000000
