name;suspiciousness_value
org.apache.commons.csv$CSVFormat#withAllowMissingColumnNames():1473;0.0
org.apache.commons.csv$CSVFormat#withAllowMissingColumnNames(boolean):1485;0.0
org.apache.commons.csv$CSVFormat#withAutoFlush(boolean):1500;0.0
org.apache.commons.csv$CSVFormat#withCommentMarker(char):1517;0.0
org.apache.commons.csv$CSVFormat#withCommentMarker(java.lang.Character):1532;0.0
org.apache.commons.csv$CSVFormat#withDelimiter(char):1550;0.0
org.apache.commons.csv$CSVFormat#withEscape(char):1568;0.0
org.apache.commons.csv$CSVFormat#withEscape(java.lang.Character):1581;0.0
org.apache.commons.csv$CSVFormat#withFirstRecordAsHeader():1606;0.0
org.apache.commons.csv$CSVFormat#withHeader(java.lang.Class):1636;0.0
org.apache.commons.csv$CSVFormat#withHeader(java.sql.ResultSet):1674;0.0
org.apache.commons.csv$CSVFormat#withHeader(java.sql.ResultSetMetaData):1704;0.0
org.apache.commons.csv$CSVFormat#withHeader(java.lang.String[]):1739;0.0
org.apache.commons.csv$CSVFormat#withHeaderComments(java.lang.Object[]):1760;0.0
org.apache.commons.csv$CSVFormat#withIgnoreEmptyLines():1773;0.0
org.apache.commons.csv$CSVFormat#withIgnoreEmptyLines(boolean):1785;0.0
org.apache.commons.csv$CSVFormat#withIgnoreHeaderCase():1798;0.0
org.apache.commons.csv$CSVFormat#withIgnoreHeaderCase(boolean):1811;0.0
org.apache.commons.csv$CSVFormat#withIgnoreSurroundingSpaces():1824;0.0
org.apache.commons.csv$CSVFormat#withIgnoreSurroundingSpaces(boolean):1836;0.0
org.apache.commons.csv$CSVFormat#withNullString(java.lang.String):1855;0.0
org.apache.commons.csv$CSVFormat#withQuote(char):1870;0.0
org.apache.commons.csv$CSVFormat#withQuote(java.lang.Character):1883;0.0
org.apache.commons.csv$CSVFormat#withQuoteMode(org.apache.commons.csv.QuoteMode):1900;0.0
org.apache.commons.csv$CSVFormat#withRecordSeparator(char):1919;0.0
org.apache.commons.csv$CSVFormat#withRecordSeparator(java.lang.String):1938;0.0
org.apache.commons.csv$CSVFormat#withSkipHeaderRecord():1952;0.0
org.apache.commons.csv$CSVFormat#withSkipHeaderRecord(boolean):1965;0.0
org.apache.commons.csv$CSVFormat#withSystemRecordSeparator():1983;0.0
org.apache.commons.csv$CSVFormat#withTrailingDelimiter():1993;0.0
org.apache.commons.csv$CSVFormat#withTrailingDelimiter(boolean):2006;0.0
org.apache.commons.csv$CSVFormat#withTrim():2018;0.0
org.apache.commons.csv$CSVFormat#withTrim(boolean):2031;0.0
org.apache.commons.csv$Constants#Constants():23;0.0
org.apache.commons.csv$QuoteMode#QuoteMode(java.lang.String,int):22;0.0
org.apache.commons.csv$Lexer#Lexer(org.apache.commons.csv.CSVFormat,org.apache.commons.csv.ExtendedBufferedReader):67;0.0
org.apache.commons.csv$Lexer#getFirstEol():64;0.0
org.apache.commons.csv$Lexer#nextToken(org.apache.commons.csv.Token):92;0.0
org.apache.commons.csv$Lexer#parseSimpleToken(org.apache.commons.csv.Token,int):195;0.0
org.apache.commons.csv$Lexer#parseEncapsulatedToken(org.apache.commons.csv.Token):248;0.0
org.apache.commons.csv$Lexer#mapNullToDisabled(java.lang.Character):298;0.0
org.apache.commons.csv$Lexer#getCurrentLineNumber():307;0.0
org.apache.commons.csv$Lexer#getCharacterPosition():316;0.0
org.apache.commons.csv$Lexer#readEscape():333;0.0
org.apache.commons.csv$Lexer#trimTrailingSpaces(java.lang.StringBuilder):364;0.0
org.apache.commons.csv$Lexer#readEndOfLine(int):380;0.0
org.apache.commons.csv$Lexer#isClosed():401;0.0
org.apache.commons.csv$Lexer#isWhitespace(int):408;0.0
org.apache.commons.csv$Lexer#isStartOfLine(int):418;0.0
org.apache.commons.csv$Lexer#isEndOfFile(int):425;0.0
org.apache.commons.csv$Lexer#isDelimiter(int):429;0.0
org.apache.commons.csv$Lexer#isEscape(int):433;0.0
org.apache.commons.csv$Lexer#isQuoteChar(int):437;0.0
org.apache.commons.csv$Lexer#isCommentStart(int):441;0.0
org.apache.commons.csv$Lexer#isMetaChar(int):445;0.0
org.apache.commons.csv$Lexer#close():459;0.0
org.apache.commons.csv$ExtendedBufferedReader#ExtendedBufferedReader(java.io.Reader):53;0.0
org.apache.commons.csv$ExtendedBufferedReader#read():58;0.0
org.apache.commons.csv$ExtendedBufferedReader#getLastChar():76;0.0
org.apache.commons.csv$ExtendedBufferedReader#read(char[],int,int):81;0.0
org.apache.commons.csv$ExtendedBufferedReader#readLine():122;0.0
org.apache.commons.csv$ExtendedBufferedReader#lookAhead():144;0.0
org.apache.commons.csv$ExtendedBufferedReader#getCurrentLineNumber():158;0.0
org.apache.commons.csv$ExtendedBufferedReader#getPosition():170;0.0
org.apache.commons.csv$ExtendedBufferedReader#isClosed():174;0.0
org.apache.commons.csv$ExtendedBufferedReader#close():186;0.0
org.apache.commons.csv$Token#Token():27;0.0
org.apache.commons.csv$Token#reset():59;0.0
org.apache.commons.csv$Token#toString():71;0.0
org.apache.commons.csv$Token$Type#Token$Type(java.lang.String,int):32;0.0
org.apache.commons.csv$CSVPrinter#CSVPrinter(java.lang.Appendable,org.apache.commons.csv.CSVFormat):58;0.0
org.apache.commons.csv$CSVPrinter#close():84;0.0
org.apache.commons.csv$CSVPrinter#close(boolean):96;0.0
org.apache.commons.csv$CSVPrinter#flush():114;0.0
org.apache.commons.csv$CSVPrinter#getOut():125;0.0
org.apache.commons.csv$CSVPrinter#print(java.lang.Object):137;0.0
org.apache.commons.csv$CSVPrinter#printComment(java.lang.String):157;0.0
org.apache.commons.csv$CSVPrinter#println():193;0.0
org.apache.commons.csv$CSVPrinter#printRecord(java.lang.Iterable):211;0.0
org.apache.commons.csv$CSVPrinter#printRecord(java.lang.Object[]):231;0.0
org.apache.commons.csv$CSVPrinter#printRecords(java.lang.Iterable):275;0.0
org.apache.commons.csv$CSVPrinter#printRecords(java.lang.Object[]):326;0.0
org.apache.commons.csv$CSVPrinter#printRecords(java.sql.ResultSet):348;0.0
org.apache.commons.csv$Assertions#Assertions():29;0.0
org.apache.commons.csv$Assertions#notNull(java.lang.Object,java.lang.String):34;0.0
org.apache.commons.csv$CSVParser#CSVParser(java.io.Reader,org.apache.commons.csv.CSVFormat):325;0.0
org.apache.commons.csv$CSVParser#CSVParser(java.io.Reader,org.apache.commons.csv.CSVFormat,long,long):352;0.0
org.apache.commons.csv$CSVParser#parse(java.io.File,java.nio.charset.Charset,org.apache.commons.csv.CSVFormat):153;0.0
org.apache.commons.csv$CSVParser#parse(java.io.InputStream,java.nio.charset.Charset,org.apache.commons.csv.CSVFormat):182;0.0
org.apache.commons.csv$CSVParser#parse(java.nio.file.Path,java.nio.charset.Charset,org.apache.commons.csv.CSVFormat):204;0.0
org.apache.commons.csv$CSVParser#parse(java.io.Reader,org.apache.commons.csv.CSVFormat):229;0.0
org.apache.commons.csv$CSVParser#parse(java.lang.String,org.apache.commons.csv.CSVFormat):246;0.0
org.apache.commons.csv$CSVParser#parse(java.net.URL,java.nio.charset.Charset,org.apache.commons.csv.CSVFormat):273;0.0
org.apache.commons.csv$CSVParser#addRecordValue(boolean):365;0.0
org.apache.commons.csv$CSVParser#close():382;0.0
org.apache.commons.csv$CSVParser#getCurrentLineNumber():398;0.0
org.apache.commons.csv$CSVParser#getFirstEndOfLine():408;0.0
org.apache.commons.csv$CSVParser#getHeaderMap():419;0.0
org.apache.commons.csv$CSVParser#getRecordNumber():433;0.0
org.apache.commons.csv$CSVParser#getRecords():450;0.0
org.apache.commons.csv$CSVParser#initializeHeader():464;0.0
org.apache.commons.csv$CSVParser#isClosed():508;0.0
org.apache.commons.csv$CSVParser#iterator():525;0.0
org.apache.commons.csv$CSVParser#nextRecord():585;0.0
org.apache.commons.csv$CSVParser$CSVRecordIterator#CSVParser$CSVRecordIterator(org.apache.commons.csv.CSVParser):528;0.0
org.apache.commons.csv$CSVParser$CSVRecordIterator#getNextRecord():533;0.0
org.apache.commons.csv$CSVParser$CSVRecordIterator#hasNext():542;0.0
org.apache.commons.csv$CSVParser$CSVRecordIterator#next():554;0.0
org.apache.commons.csv$CSVParser$CSVRecordIterator#remove():573;0.0
org.apache.commons.csv$CSVRecord#CSVRecord(java.lang.String[],java.util.Map,java.lang.String,long,long):52;0.0
org.apache.commons.csv$CSVRecord#get(java.lang.Enum):68;0.0
org.apache.commons.csv$CSVRecord#get(int):79;0.0
org.apache.commons.csv$CSVRecord#get(java.lang.String):96;0.0
org.apache.commons.csv$CSVRecord#getCharacterPosition():121;0.0
org.apache.commons.csv$CSVRecord#getComment():133;0.0
org.apache.commons.csv$CSVRecord#getRecordNumber():148;0.0
org.apache.commons.csv$CSVRecord#isConsistent():162;0.0
org.apache.commons.csv$CSVRecord#hasComment():175;0.0
org.apache.commons.csv$CSVRecord#isMapped(java.lang.String):186;0.0
org.apache.commons.csv$CSVRecord#isSet(java.lang.String):197;0.0
org.apache.commons.csv$CSVRecord#iterator():207;0.0
org.apache.commons.csv$CSVRecord#putIn(java.util.Map):218;0.0
org.apache.commons.csv$CSVRecord#size():236;0.0
org.apache.commons.csv$CSVRecord#toList():247;0.0
org.apache.commons.csv$CSVRecord#toMap():256;0.0
org.apache.commons.csv$CSVRecord#toString():267;0.0
org.apache.commons.csv$CSVRecord#values():273;0.0
org.apache.commons.csv$CSVFormat$Predefined#CSVFormat$Predefined(java.lang.String,int,org.apache.commons.csv.CSVFormat):220;0.0
org.apache.commons.csv$CSVFormat$Predefined#getFormat():230;0.0
