TestNo,TestName,Runtime
85,com.fasterxml.jackson.core.read.UTF8NamesParseTest,12
86,com.fasterxml.jackson.core.json.async.AsyncCommentParsingTest,13
87,com.fasterxml.jackson.core.json.async.AsyncSimpleNestedTest,13
88,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest,14
89,com.fasterxml.jackson.core.json.async.AsyncParserNamesTest,14
90,com.fasterxml.jackson.core.main.TestPrettyPrinter,14
91,com.fasterxml.jackson.core.read.NonStandardParserFeaturesTest,15
92,com.fasterxml.jackson.core.json.GeneratorFeaturesTest,16
93,com.fasterxml.jackson.core.json.async.AsyncScalarArrayTest,16
94,com.fasterxml.jackson.core.read.NumberCoercionTest,16
95,com.fasterxml.jackson.core.json.GeneratorBasicTest,17
96,com.fasterxml.jackson.core.read.CommentParsingTest,17
97,com.fasterxml.jackson.core.read.NonStandardUnquotedNamesTest,17
98,com.fasterxml.jackson.core.filter.BasicGeneratorFilteringTest,18
99,com.fasterxml.jackson.core.util.TestTextBuffer,22
100,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,28
101,com.fasterxml.jackson.core.io.TestJsonStringEncoder,29
102,com.fasterxml.jackson.core.json.TestWithTonsaSymbols,29
103,com.fasterxml.jackson.core.TestJDKSerializability,34
104,com.fasterxml.jackson.core.json.async.AsyncNonStdParsingTest,38
105,com.fasterxml.jackson.core.main.TestRawStringWriting,47
106,com.fasterxml.jackson.core.read.JsonParserTest,48
107,com.fasterxml.jackson.core.json.ArrayGenerationTest,50
108,com.fasterxml.jackson.core.read.NumberOverflowTest,51
109,com.fasterxml.jackson.core.json.async.AsyncStringArrayTest,53
110,com.fasterxml.jackson.core.json.async.AsyncUnicodeHandlingTest,61
111,com.fasterxml.jackson.core.main.TestNumberParsing,74
112,com.fasterxml.jackson.core.base64.Base64BinaryParsingTest,78
113,com.fasterxml.jackson.core.util.TestNumberPrinting,114
114,com.fasterxml.jackson.core.read.NumberParsingTest,129
115,com.fasterxml.jackson.core.sym.TestSymbolTables,147
116,com.fasterxml.jackson.core.json.async.AsyncBinaryParseTest,150
117,com.fasterxml.jackson.core.main.TestGeneratorMisc,236
118,com.fasterxml.jackson.core.json.StringGenerationFromReaderTest,424
119,com.fasterxml.jackson.core.json.async.AsyncConcurrencyTest,633
120,com.fasterxml.jackson.core.json.StringGenerationTest,684
121,com.fasterxml.jackson.core.read.NextXxxAccessTest,783
