rank,test
53,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingCommas[Features [ALLOW_MISSING_VALUES]]
54,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectLeadingComma[Features [ALLOW_TRAILING_COMMA]]
55,com.fasterxml.jackson.core.json.async.AsyncSimpleObjectTest#testNumbers
56,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectBasic[Features [ALLOW_MISSING_VALUES]]
57,com.fasterxml.jackson.core.json.async.AsyncCharEscapingTest#testSimpleEscaping
58,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectTrailingCommas[Features []]
59,com.fasterxml.jackson.core.json.async.AsyncNumberLeadingZeroesTest#testLeadingZeroesInt
60,com.fasterxml.jackson.core.json.async.AsyncParserNamesTest#testSymbolTable
61,com.fasterxml.jackson.core.json.async.AsyncCharEscapingTest#testMissingLinefeedEscaping
62,com.fasterxml.jackson.core.json.async.AsyncScopeMatchingTest#testMismatchArrayToObject
63,com.fasterxml.jackson.core.json.async.AsyncNonStdNumbersTest#testAllowNaN
64,com.fasterxml.jackson.core.json.async.AsyncScalarArrayTest#testInts
65,com.fasterxml.jackson.core.json.async.AsyncStringArrayTest#testShortUnicodeStrings
66,com.fasterxml.jackson.core.json.async.AsyncStringArrayTest#testLongUnicodeStrings
67,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingComma[Features [ALLOW_TRAILING_COMMA]]
68,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectTrailingCommas[Features [ALLOW_TRAILING_COMMA]]
69,com.fasterxml.jackson.core.json.async.AsyncBinaryParseTest#testRawAsRootValue
70,com.fasterxml.jackson.core.json.async.AsyncScalarArrayTest#testLong
71,com.fasterxml.jackson.core.json.async.AsyncNonStdParsingTest#testSimpleUnquotedNames
72,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToLongFailing
73,com.fasterxml.jackson.core.json.async.AsyncNumberLeadingZeroesTest#testLeadingZeroesFloat
74,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectTrailingCommas[Features [ALLOW_MISSING_VALUES]]
75,com.fasterxml.jackson.core.json.async.AsyncRootValuesTest#testTokenRootTokens
76,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectBasic[Features [ALLOW_TRAILING_COMMA]]
77,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectLeadingComma[Features []]
78,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayLeadingComma[Features [ALLOW_MISSING_VALUES]]
79,com.fasterxml.jackson.core.json.async.AsyncCommentParsingTest#testCCommentsEnabled
80,com.fasterxml.jackson.core.json.async.AsyncSimpleObjectTest#testBooleans
81,com.fasterxml.jackson.core.json.async.AsyncNonStdNumbersTest#testDisallowInf
82,com.fasterxml.jackson.core.json.async.AsyncCommentParsingTest#testCppCommentsEnabled
83,com.fasterxml.jackson.core.json.async.AsyncScalarArrayTest#testBigDecimals
84,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToLongCoercion
85,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingComma[Features []]
86,com.fasterxml.jackson.core.json.async.AsyncScopeMatchingTest#testMismatchObjectToArray
87,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectInnerComma[Features [ALLOW_MISSING_VALUES]]
88,com.fasterxml.jackson.core.json.async.AsyncNonStdParsingTest#testNonStandardNameChars
89,com.fasterxml.jackson.core.json.async.AsyncCommentParsingTest#testYAMLCommentsEnabled
90,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingCommasTriple[Features [ALLOW_MISSING_VALUES]]
91,com.fasterxml.jackson.core.json.async.AsyncRootNumbersTest#testRootInts
92,com.fasterxml.jackson.core.json.async.AsyncFieldNamesTest#testEscapedFieldNames
93,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectLeadingComma[Features [ALLOW_MISSING_VALUES]]
94,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectTrailingComma[Features [ALLOW_TRAILING_COMMA]]
95,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToIntCoercion
96,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingCommas[Features [ALLOW_TRAILING_COMMA]]
97,com.fasterxml.jackson.core.json.async.AsyncScalarArrayTest#testTokens
98,com.fasterxml.jackson.core.json.async.AsyncRootNumbersTest#testRootDoublesSimple
99,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToBigDecimalCoercion
100,com.fasterxml.jackson.core.json.async.AsyncNonStdParsingTest#testAposQuotingEnabled
101,com.fasterxml.jackson.core.json.async.AsyncBinaryParseTest#testRawAsArray
102,com.fasterxml.jackson.failing.async.AsyncTokenErrorTest#testInvalidKeywordsStartOk
103,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayLeadingComma[Features []]
104,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingCommasTriple[Features [ALLOW_TRAILING_COMMA]]
105,com.fasterxml.jackson.core.json.async.AsyncCharEscapingTest#test8DigitSequence
106,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingComma[Features [ALLOW_MISSING_VALUES]]
107,com.fasterxml.jackson.core.json.async.AsyncLocationTest#testLocationOffsets
108,com.fasterxml.jackson.core.json.async.AsyncSimpleNestedTest#testStuffInArray2
