rank,test
235,org.jsoup.nodes.DocumentTest#htmlParseDefaultsToHtmlOutputSyntax
236,org.jsoup.nodes.DocumentTest#parseAndHtmlOnDifferentThreads
237,org.jsoup.nodes.DocumentTest#testClonesDeclarations
238,org.jsoup.nodes.DocumentTest#testHtmlAndXmlSyntax
239,org.jsoup.nodes.DocumentTest#testHtmlAppendable
240,org.jsoup.nodes.DocumentTest#testLocation
241,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateCleanup
242,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateDisabled
243,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateDisabledNoChanges
244,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateEnabledAfterCharsetChange
245,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateIso8859
246,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateNoCharset
247,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateUtf8
248,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlDisabled
249,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlDisabledNoChanges
250,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlIso8859
251,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlNoCharset
252,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlUtf8
253,org.jsoup.nodes.DocumentTest#testOutputEncoding
254,org.jsoup.nodes.DocumentTest#testShiftJisRoundtrip
255,org.jsoup.nodes.DocumentTest#testTitles
256,org.jsoup.nodes.DocumentTest#testXhtmlReferences
257,org.jsoup.nodes.DocumentTypeTest#constructorValidationOkWithBlankName
258,org.jsoup.nodes.DocumentTypeTest#constructorValidationOkWithBlankPublicAndSystemIds
259,org.jsoup.nodes.DocumentTypeTest#constructorValidationThrowsExceptionOnNulls
260,org.jsoup.nodes.DocumentTypeTest#outerHtmlGeneration
261,org.jsoup.nodes.ElementTest#after
262,org.jsoup.nodes.ElementTest#appendMustCorrectlyMoveChildrenInsideOneParentElement
263,org.jsoup.nodes.ElementTest#before
264,org.jsoup.nodes.ElementTest#booleanAttributeOutput
265,org.jsoup.nodes.ElementTest#classNamesAndAttributeNameIsCaseInsensitive
266,org.jsoup.nodes.ElementTest#elementByTagName
267,org.jsoup.nodes.ElementTest#elementIsNotASiblingOfItself
268,org.jsoup.nodes.ElementTest#getElementsByTagName
269,org.jsoup.nodes.ElementTest#getNamespacedElementsByTag
270,org.jsoup.nodes.ElementTest#insertChildrenArgumentValidation
271,org.jsoup.nodes.ElementTest#insertChildrenAtPosition
272,org.jsoup.nodes.ElementTest#moveByAppend
273,org.jsoup.nodes.ElementTest#parentlessToString
274,org.jsoup.nodes.ElementTest#testAddNewElement
275,org.jsoup.nodes.ElementTest#testAddNewHtml
276,org.jsoup.nodes.ElementTest#testAddNewText
277,org.jsoup.nodes.ElementTest#testAppendRowToTable
278,org.jsoup.nodes.ElementTest#testBrHasSpace
279,org.jsoup.nodes.ElementTest#testChainedRemoveAttributes
280,org.jsoup.nodes.ElementTest#testChildThrowsIndexOutOfBoundsOnMissing
281,org.jsoup.nodes.ElementTest#testChildrenElements
282,org.jsoup.nodes.ElementTest#testClassDomMethods
283,org.jsoup.nodes.ElementTest#testClassNames
284,org.jsoup.nodes.ElementTest#testClassUpdates
285,org.jsoup.nodes.ElementTest#testClone
286,org.jsoup.nodes.ElementTest#testClonesClassnames
287,org.jsoup.nodes.ElementTest#testContainerOutput
288,org.jsoup.nodes.ElementTest#testElementSiblingIndex
289,org.jsoup.nodes.ElementTest#testElementSiblingIndexSameContent
290,org.jsoup.nodes.ElementTest#testEmptyElementFormatHtml
291,org.jsoup.nodes.ElementTest#testFormatHtml
292,org.jsoup.nodes.ElementTest#testGetChildText
293,org.jsoup.nodes.ElementTest#testGetElementById
294,org.jsoup.nodes.ElementTest#testGetElementsWithAttribute
295,org.jsoup.nodes.ElementTest#testGetElementsWithAttributeDash
296,org.jsoup.nodes.ElementTest#testGetParents
297,org.jsoup.nodes.ElementTest#testGetSiblingsWithDuplicateContent
298,org.jsoup.nodes.ElementTest#testGetText
299,org.jsoup.nodes.ElementTest#testGetTextNodes
300,org.jsoup.nodes.ElementTest#testHasClassDomMethods
301,org.jsoup.nodes.ElementTest#testHasText
302,org.jsoup.nodes.ElementTest#testHashAndEqualsAndValue
303,org.jsoup.nodes.ElementTest#testHashcodeIsStableWithContentChanges
304,org.jsoup.nodes.ElementTest#testHtmlContainsOuter
305,org.jsoup.nodes.ElementTest#testInnerHtml
306,org.jsoup.nodes.ElementTest#testKeepsPreText
307,org.jsoup.nodes.ElementTest#testKeepsPreTextAtDepth
308,org.jsoup.nodes.ElementTest#testKeepsPreTextInCode
309,org.jsoup.nodes.ElementTest#testLoopedRemoveAttributes
310,org.jsoup.nodes.ElementTest#testManipulateTextNodes
311,org.jsoup.nodes.ElementTest#testNamespacedElements
312,org.jsoup.nodes.ElementTest#testNextElementSiblingAfterClone
313,org.jsoup.nodes.ElementTest#testNoIndentOnScriptAndStyle
314,org.jsoup.nodes.ElementTest#testNormalisesText
315,org.jsoup.nodes.ElementTest#testNormalizesInvisiblesInText
316,org.jsoup.nodes.ElementTest#testNormalizesNbspInText
317,org.jsoup.nodes.ElementTest#testNotPretty
318,org.jsoup.nodes.ElementTest#testOuterHtml
319,org.jsoup.nodes.ElementTest#testPrependNewHtml
320,org.jsoup.nodes.ElementTest#testPrependRowToTable
321,org.jsoup.nodes.ElementTest#testRelativeUrls
322,org.jsoup.nodes.ElementTest#testRemoveAttr
323,org.jsoup.nodes.ElementTest#testRemovingEmptyClassAttributeWhenLastClassRemoved
324,org.jsoup.nodes.ElementTest#testRoot
325,org.jsoup.nodes.ElementTest#testSetHtml
326,org.jsoup.nodes.ElementTest#testSetIndent
327,org.jsoup.nodes.ElementTest#testSetText
328,org.jsoup.nodes.ElementTest#testTagNameSet
329,org.jsoup.nodes.ElementTest#testThrowsOnAddNullText
330,org.jsoup.nodes.ElementTest#testThrowsOnPrependNullText
331,org.jsoup.nodes.ElementTest#testTraverse
332,org.jsoup.nodes.ElementTest#testWholeText
333,org.jsoup.nodes.ElementTest#testWrap
334,org.jsoup.nodes.ElementTest#testWrapWithRemainder
335,org.jsoup.nodes.ElementTest#textHasSpaceAfterBlockTags
336,org.jsoup.nodes.ElementTest#textHasSpaceBetweenDivAndCenterTags
337,org.jsoup.nodes.ElementTest#whiteSpaceClassElement
338,org.jsoup.nodes.EntitiesTest#caseSensitive
339,org.jsoup.nodes.EntitiesTest#escapeSupplementaryCharacter
340,org.jsoup.nodes.EntitiesTest#escapedSupplementary
341,org.jsoup.nodes.EntitiesTest#escapesGtInXmlAttributesButNotInHtml
342,org.jsoup.nodes.EntitiesTest#letterDigitEntities
343,org.jsoup.nodes.EntitiesTest#noSpuriousDecodes
344,org.jsoup.nodes.EntitiesTest#notMissingMultis
345,org.jsoup.nodes.EntitiesTest#notMissingSupplementals
346,org.jsoup.nodes.EntitiesTest#quoteReplacements
347,org.jsoup.nodes.EntitiesTest#strictUnescape
348,org.jsoup.nodes.EntitiesTest#unescape
349,org.jsoup.nodes.EntitiesTest#unescapeMultiChars
350,org.jsoup.nodes.EntitiesTest#xhtml
351,org.jsoup.nodes.FormElementTest#actionWithNoBaseUri
352,org.jsoup.nodes.FormElementTest#actionWithNoValue
353,org.jsoup.nodes.FormElementTest#adoptedFormsRetainInputs
354,org.jsoup.nodes.FormElementTest#controlsAddedAfterParseAreLinkedWithForms
355,org.jsoup.nodes.FormElementTest#createsFormData
356,org.jsoup.nodes.FormElementTest#formDataUsesFirstAttribute
357,org.jsoup.nodes.FormElementTest#formsAddedAfterParseAreFormElements
358,org.jsoup.nodes.FormElementTest#usesOnForCheckboxValueIfNoValueSet
359,org.jsoup.nodes.NodeTest#absHandlesDotFromIndex
360,org.jsoup.nodes.NodeTest#absHandlesRelativeQuery
361,org.jsoup.nodes.NodeTest#before
362,org.jsoup.nodes.NodeTest#changingAttributeValueShouldReplaceExistingAttributeCaseInsensitive
363,org.jsoup.nodes.NodeTest#handleAbsOnFileUris
364,org.jsoup.nodes.NodeTest#handleAbsOnLocalhostFileUris
365,org.jsoup.nodes.NodeTest#handlesAbsOnImage
366,org.jsoup.nodes.NodeTest#handlesAbsOnProtocolessAbsoluteUris
367,org.jsoup.nodes.NodeTest#handlesAbsPrefix
368,org.jsoup.nodes.NodeTest#handlesAbsPrefixOnHasAttr
369,org.jsoup.nodes.NodeTest#handlesBaseUri
370,org.jsoup.nodes.NodeTest#literalAbsPrefix
371,org.jsoup.nodes.NodeTest#nodeIsNotASiblingOfItself
372,org.jsoup.nodes.NodeTest#ownerDocument
373,org.jsoup.nodes.NodeTest#root
374,org.jsoup.nodes.NodeTest#setBaseUriIsRecursive
375,org.jsoup.nodes.NodeTest#supportsClone
376,org.jsoup.nodes.NodeTest#testRemove
377,org.jsoup.nodes.NodeTest#traverse
378,org.jsoup.nodes.NodeTest#unwrap
379,org.jsoup.nodes.NodeTest#unwrapNoChildren
380,org.jsoup.nodes.TextNodeTest#testBlank
381,org.jsoup.nodes.TextNodeTest#testSplitText
382,org.jsoup.nodes.TextNodeTest#testTextBean
383,org.jsoup.nodes.TextNodeTest#testWithSupplementaryCharacter
384,org.jsoup.parser.AttributeParseTest#canStartWithEq
385,org.jsoup.parser.AttributeParseTest#dropsSlashFromAttributeName
386,org.jsoup.parser.AttributeParseTest#handlesNewLinesAndReturns
387,org.jsoup.parser.AttributeParseTest#moreAttributeUnescapes
388,org.jsoup.parser.AttributeParseTest#parsesBooleanAttributes
389,org.jsoup.parser.AttributeParseTest#parsesEmptyString
390,org.jsoup.parser.AttributeParseTest#parsesRoughAttributeString
391,org.jsoup.parser.AttributeParseTest#strictAttributeUnescapes
392,org.jsoup.parser.CharacterReaderTest#advance
393,org.jsoup.parser.CharacterReaderTest#bufferUp
394,org.jsoup.parser.CharacterReaderTest#cachesStrings
395,org.jsoup.parser.CharacterReaderTest#consume
396,org.jsoup.parser.CharacterReaderTest#consumeLetterSequence
397,org.jsoup.parser.CharacterReaderTest#consumeLetterThenDigitSequence
398,org.jsoup.parser.CharacterReaderTest#consumeToAny
399,org.jsoup.parser.CharacterReaderTest#consumeToChar
400,org.jsoup.parser.CharacterReaderTest#consumeToEnd
401,org.jsoup.parser.CharacterReaderTest#consumeToNonexistentEndWhenAtAnd
402,org.jsoup.parser.CharacterReaderTest#consumeToString
403,org.jsoup.parser.CharacterReaderTest#containsIgnoreCase
404,org.jsoup.parser.CharacterReaderTest#empty
405,org.jsoup.parser.CharacterReaderTest#mark
406,org.jsoup.parser.CharacterReaderTest#matches
407,org.jsoup.parser.CharacterReaderTest#matchesAny
408,org.jsoup.parser.CharacterReaderTest#matchesIgnoreCase
409,org.jsoup.parser.CharacterReaderTest#nextIndexOfChar
410,org.jsoup.parser.CharacterReaderTest#nextIndexOfString
411,org.jsoup.parser.CharacterReaderTest#nextIndexOfUnmatched
412,org.jsoup.parser.CharacterReaderTest#notEmptyAtBufferSplitPoint
413,org.jsoup.parser.CharacterReaderTest#unconsume
414,org.jsoup.parser.HtmlParserTest#associatedFormControlsWithDisjointForms
415,org.jsoup.parser.HtmlParserTest#canPreserveAttributeCase
416,org.jsoup.parser.HtmlParserTest#canPreserveTagCase
417,org.jsoup.parser.HtmlParserTest#caseInsensitiveParseTree
418,org.jsoup.parser.HtmlParserTest#caseSensitiveParseTree
419,org.jsoup.parser.HtmlParserTest#cdataNodesAreTextNodes
420,org.jsoup.parser.HtmlParserTest#characterReaderBuffer
421,org.jsoup.parser.HtmlParserTest#commentAtEnd
422,org.jsoup.parser.HtmlParserTest#commentBeforeHtml
423,org.jsoup.parser.HtmlParserTest#convertsImageToImg
424,org.jsoup.parser.HtmlParserTest#createsDocumentStructure
425,org.jsoup.parser.HtmlParserTest#createsFormElements
426,org.jsoup.parser.HtmlParserTest#createsStructureFromBodySnippet
427,org.jsoup.parser.HtmlParserTest#discardsNakedTds
428,org.jsoup.parser.HtmlParserTest#doesNotCreateImplicitLists
429,org.jsoup.parser.HtmlParserTest#doesNotFindShortestMatchingEntity
430,org.jsoup.parser.HtmlParserTest#dropsUnterminatedAttribute
431,org.jsoup.parser.HtmlParserTest#dropsUnterminatedTag
432,org.jsoup.parser.HtmlParserTest#emptyTdTag
433,org.jsoup.parser.HtmlParserTest#findsCharsetInMalformedMeta
434,org.jsoup.parser.HtmlParserTest#handleCDataInText
435,org.jsoup.parser.HtmlParserTest#handleNullContextInParseFragment
436,org.jsoup.parser.HtmlParserTest#handles0CharacterAsText
437,org.jsoup.parser.HtmlParserTest#handlesBaseTags
438,org.jsoup.parser.HtmlParserTest#handlesBaseWithoutHref
439,org.jsoup.parser.HtmlParserTest#handlesBlocksInDefinitions
440,org.jsoup.parser.HtmlParserTest#handlesCdata
441,org.jsoup.parser.HtmlParserTest#handlesCdataAcrossBuffer
442,org.jsoup.parser.HtmlParserTest#handlesCdataInScript
443,org.jsoup.parser.HtmlParserTest#handlesCommentsInTable
444,org.jsoup.parser.HtmlParserTest#handlesControlCodeInAttributeName
445,org.jsoup.parser.HtmlParserTest#handlesDataOnlyTags
446,org.jsoup.parser.HtmlParserTest#handlesDeepStack
447,org.jsoup.parser.HtmlParserTest#handlesEscapedData
448,org.jsoup.parser.HtmlParserTest#handlesFrames
449,org.jsoup.parser.HtmlParserTest#handlesImplicitCaptionClose
450,org.jsoup.parser.HtmlParserTest#handlesInputInTable
451,org.jsoup.parser.HtmlParserTest#handlesInvalidDoctypes
452,org.jsoup.parser.HtmlParserTest#handlesInvalidStartTags
