rank,test
98,org.jsoup.nodes.ElementTest#insertChildrenAsCopy
99,org.jsoup.nodes.ElementTest#testAppendRowToTable
100,org.jsoup.nodes.ElementTest#testAddNewElement
101,org.jsoup.integration.ConnectTest#supportsDeflate
102,org.jsoup.safety.CleanerTest#testRemoveTags
103,org.jsoup.safety.CleanerTest#testRelaxed
104,org.jsoup.safety.CleanerTest#simpleBehaviourTest
105,org.jsoup.safety.CleanerTest#handlesCustomProtocols
106,org.jsoup.nodes.ElementTest#testNormalizesNbspInText
107,org.jsoup.parser.HtmlParserTest#handlesUnclosedTitle
108,org.jsoup.parser.HtmlParserTest#associatedFormControlsWithDisjointForms
109,org.jsoup.safety.CleanerTest#testRemoveAttributes
110,org.jsoup.safety.CleanerTest#handlesAllPseudoTag
111,org.jsoup.nodes.ElementTest#testSetHtmlTitle
112,org.jsoup.integration.ConnectTest#canConnectToLocalServer
113,org.jsoup.select.ElementsTest#wrapDiv
114,org.jsoup.nodes.FormElementTest#createsSubmitableConnection
115,org.jsoup.integration.ParseTest#testHtml5Charset
116,org.jsoup.select.SelectorTest#testPseudoCombined
117,org.jsoup.select.SelectorTest#notParas
118,org.jsoup.select.SelectorTest#mixCombinatorGroup
119,org.jsoup.select.SelectorTest#handlesCommasInSelector
120,org.jsoup.parser.HtmlParserTest#testNormalisesIsIndex
121,org.jsoup.nodes.NodeTest#before
122,org.jsoup.nodes.NodeTest#after
123,org.jsoup.nodes.ElementTest#moveByAppend
124,org.jsoup.helper.DataUtilTest#secondMetaElementWithContentTypeContainsCharsetParameter
125,org.jsoup.helper.DataUtilTest#firstMetaElementWithCharsetShouldBeUsedForDecoding
126,org.jsoup.nodes.FormElementTest#adoptedFormsRetainInputs
127,org.jsoup.nodes.ElementTest#testRemoveBeforeIndex
128,org.jsoup.nodes.ElementTest#testRemoveAfterIndex
129,org.jsoup.select.SelectorTest#testWildcardNamespacedTag
130,org.jsoup.select.ElementsTest#wrap
131,org.jsoup.select.ElementsTest#setHtml
132,org.jsoup.parser.HtmlParserTest#handlesUnclosedAnchors
133,org.jsoup.nodes.NodeTest#unwrap
134,org.jsoup.select.SelectorTest#testCombinedWithContains
135,org.jsoup.select.ElementsTest#before
136,org.jsoup.select.ElementsTest#after
137,org.jsoup.safety.CleanerTest#supplyOutputSettings
138,org.jsoup.parser.HtmlParserTest#handlesBlocksInDefinitions
139,org.jsoup.nodes.ElementTest#testAppendTo
140,org.jsoup.select.SelectorTest#mixCombinator
141,org.jsoup.parser.HtmlParserTest#normalisesDocument
142,org.jsoup.nodes.TextNodeTest#testTextBean
143,org.jsoup.nodes.ElementTest#testShallowClone
144,org.jsoup.nodes.ElementTest#testCssPath
145,org.jsoup.nodes.ElementTest#testClone
146,org.jsoup.select.SelectorTest#testMatches
147,org.jsoup.select.SelectorTest#matchTextAttributes
148,org.jsoup.safety.CleanerTest#basicWithImagesTest
149,org.jsoup.safety.CleanerTest#addsTagOnAttributesIfNotSet
150,org.jsoup.parser.HtmlParserTest#handlesWhatWgExpensesTableExample
151,org.jsoup.select.SelectorTest#multiChildDescent
152,org.jsoup.parser.HtmlParserTest#handlesInvalidDoctypes
153,org.jsoup.nodes.ElementTest#testIs
154,org.jsoup.helper.DataUtilTest#wrongMetaCharsetFallback
155,org.jsoup.select.SelectorTest#splitOnBr
156,org.jsoup.select.SelectorTest#adjacentSiblingsWithId
157,org.jsoup.parser.HtmlParserTest#roundTripsCdata
158,org.jsoup.parser.HtmlParserTest#characterReaderBuffer
159,org.jsoup.nodes.ElementTest#classNamesAndAttributeNameIsCaseInsensitive
160,org.jsoup.select.SelectorTest#testPseudoHas
161,org.jsoup.select.SelectorTest#testNamespacedTag
162,org.jsoup.select.SelectorTest#deeperDescendant
163,org.jsoup.nodes.NodeTest#supportsClone
164,org.jsoup.nodes.ElementTest#testSetHtml
165,org.jsoup.nodes.ElementTest#testPrependText
166,org.jsoup.select.SelectorTest#and
167,org.jsoup.select.ElementsTest#siblings
168,org.jsoup.nodes.FormElementTest#removeFormElement
169,org.jsoup.helper.W3CDomTest#namespacePreservation
170,org.jsoup.select.SelectorTest#testSupportsLeadingCombinator
171,org.jsoup.select.SelectorTest#generalSiblings
172,org.jsoup.safety.CleanerTest#testDropsUnknownTags
173,org.jsoup.parser.HtmlParserTest#handlesUnexpectedMarkupInTables
174,org.jsoup.nodes.ElementTest#testOuterHtml
175,org.jsoup.nodes.ElementTest#testChildrenElements
176,org.jsoup.select.SelectorTest#descendant
177,org.jsoup.parser.HtmlParserTest#handlesJavadocFont
178,org.jsoup.parser.HtmlParserTest#dropsDuplicateAttributes
179,org.jsoup.select.SelectorTest#testByClassCaseInsensitive
180,org.jsoup.select.SelectorTest#attributeWithBrackets
181,org.jsoup.select.ElementsTest#unwrapP
182,org.jsoup.safety.CleanerTest#whitelistedProtocolShouldBeRetained
183,org.jsoup.nodes.EntitiesTest#escapesGtInXmlAttributesButNotInHtml
184,org.jsoup.nodes.ElementTest#testChainedRemoveAttributes
185,org.jsoup.select.SelectorTest#selectClassWithSpace
186,org.jsoup.select.SelectorTest#containsOwn
187,org.jsoup.safety.CleanerTest#testDropComments
188,org.jsoup.safety.CleanerTest#handlesFramesets
189,org.jsoup.parser.HtmlParserTest#testUsingSingleQuotesInQueries
190,org.jsoup.parser.HtmlParserTest#testFragment
191,org.jsoup.parser.HtmlParserTest#normalisedBodyAfterContent
192,org.jsoup.nodes.EntitiesTest#letterDigitEntities
193,org.jsoup.nodes.ElementTest#testHtmlContainsOuter
194,org.jsoup.select.SelectorTest#matchesOwn
195,org.jsoup.select.ElementsTest#not
196,org.jsoup.nodes.NodeTest#unwrapNoChildren
197,org.jsoup.nodes.ElementTest#testContainerOutput
198,org.jsoup.parser.HtmlParserTest#handlesKnownEmptyBlocks
199,org.jsoup.parser.HtmlParserTest#handlesCommentsInTable
200,org.jsoup.parser.AttributeParseTest#dropsSlashFromAttributeName
201,org.jsoup.integration.ParseTest#testBrokenHtml5CharsetWithASingleDoubleQuote
202,org.jsoup.select.TraversorTest#filterRemove
203,org.jsoup.parser.HtmlParserTest#retainsAttributesOfDifferentCaseIfSensitive
204,org.jsoup.parser.HtmlParserTest#handlesCdataInScript
205,org.jsoup.nodes.ElementTest#testHashAndEqualsAndValue
206,org.jsoup.nodes.DocumentTest#testClonesDeclarations
207,org.jsoup.select.SelectorTest#testPsuedoContainsWithParentheses
208,org.jsoup.parser.HtmlParserTest#reconstructFormattingElements
209,org.jsoup.nodes.NodeTest#testRemove
210,org.jsoup.nodes.ElementTest#testSetText
211,org.jsoup.nodes.ElementTest#testLoopedRemoveAttributes
212,org.jsoup.safety.CleanerTest#testDropXmlProc
213,org.jsoup.parser.HtmlParserTest#handlesSpanInTbody
214,org.jsoup.nodes.FormElementTest#controlsAddedAfterParseAreLinkedWithForms
215,org.jsoup.nodes.ElementTest#testRoot
216,org.jsoup.nodes.ElementTest#elementIsNotASiblingOfItself
217,org.jsoup.nodes.DocumentTest#testTitles
218,org.jsoup.select.SelectorTest#testPseudoBetween
219,org.jsoup.select.SelectorTest#selectSupplementaryCharacter
220,org.jsoup.select.ElementsTest#unwrapKeepsSpace
221,org.jsoup.safety.CleanerTest#testHandlesEmptyAttributes
222,org.jsoup.parser.HtmlParserTest#handlesInputInTable
223,org.jsoup.parser.HtmlParserTest#createsDocumentStructure
224,org.jsoup.select.SelectorTest#testCharactersInIdAndClass
225,org.jsoup.select.ElementsTest#tagNameSet
226,org.jsoup.select.ElementsTest#filter
227,org.jsoup.parser.XmlTreeBuilderTest#handlesXmlDeclarationAsDeclaration
228,org.jsoup.parser.HtmlParserTest#handleCDataInText
229,org.jsoup.nodes.NodeTest#nodeIsNotASiblingOfItself
230,org.jsoup.select.SelectorTest#testPseudoLessThan
231,org.jsoup.select.SelectorTest#testPseudoEquals
232,org.jsoup.safety.CleanerTest#simpleBehaviourTest2
233,org.jsoup.parser.AttributeParseTest#parsesBooleanAttributes
234,org.jsoup.nodes.FormElementTest#actionWithNoValue
235,org.jsoup.nodes.ElementTest#dataset
236,org.jsoup.select.SelectorTest#selectFirstWithAnd
237,org.jsoup.select.SelectorTest#notAdjacent
238,org.jsoup.select.SelectorTest#findBetweenSpan
239,org.jsoup.parser.HtmlParserTest#testTemplateInsideTable
240,org.jsoup.parser.HtmlParserTest#reconstructFormattingElementsInTable
241,org.jsoup.parser.HtmlParserTest#handlesUnknownTags
242,org.jsoup.select.SelectorTest#testNestedHas
243,org.jsoup.nodes.ElementTest#testTagNameSet
244,org.jsoup.select.ElementsTest#remove
245,org.jsoup.parser.HtmlParserTest#handlesSolidusInA
246,org.jsoup.parser.HtmlParserTest#handlesNestedImplicitTable
247,org.jsoup.select.SelectorTest#testPseudoGreaterThan
248,org.jsoup.select.ElementsTest#empty
249,org.jsoup.select.CssTest#root
250,org.jsoup.select.CssTest#onlyOfType
251,org.jsoup.safety.CleanerTest#testIsValidDocument
252,org.jsoup.parser.HtmlParserTest#testSpaceAfterTag
253,org.jsoup.parser.HtmlParserTest#noTableDirectInTable
254,org.jsoup.parser.AttributeParseTest#strictAttributeUnescapes
255,org.jsoup.nodes.NodeTest#testReplace
256,org.jsoup.helper.W3CDomTest#simpleConversion
257,org.jsoup.parser.HtmlParserTest#preservesSpaceInTextArea
258,org.jsoup.parser.HtmlParserTest#handlesUnknownNamespaceTags
259,org.jsoup.parser.HtmlParserTest#handlesEscapedData
260,org.jsoup.parser.HtmlParserTest#handlesControlCodeInAttributeName
261,org.jsoup.nodes.ElementTest#testAddNewText
262,org.jsoup.select.SelectorTest#testById
263,org.jsoup.select.SelectorTest#parentWithClassChild
264,org.jsoup.parser.TokenQueueTest#testNestedQuotes
265,org.jsoup.parser.HtmlParserTest#parsesQuiteRoughAttributes
266,org.jsoup.parser.HtmlParserTest#handlesMisnestedTagsBP
267,org.jsoup.parser.HtmlParserTest#handlesKnownEmptyIframe
268,org.jsoup.nodes.FormElementTest#formsAddedAfterParseAreFormElements
269,org.jsoup.nodes.ElementTest#testPrependElement
270,org.jsoup.nodes.ElementTest#testGetElementsWithAttributeDash
271,org.jsoup.nodes.DocumentTest#testOutputEncoding
272,org.jsoup.select.SelectorTest#testByAttributeStarting
273,org.jsoup.select.SelectorTest#testByAttribute
274,org.jsoup.select.SelectorTest#parentChildStar
275,org.jsoup.select.SelectorTest#notClass
276,org.jsoup.select.ElementsTest#outerHtml
277,org.jsoup.nodes.DocumentTest#parseAndHtmlOnDifferentThreads
278,org.jsoup.parser.AttributeParseTest#moreAttributeUnescapes
279,org.jsoup.select.SelectorTest#adjacentSiblings
280,org.jsoup.select.ElementsTest#text
281,org.jsoup.select.ElementsTest#html
282,org.jsoup.nodes.ElementTest#testRemovingEmptyClassAttributeWhenLastClassRemoved
283,org.jsoup.nodes.DocumentTest#testNormalisesStructure
284,org.jsoup.select.ElementsTest#hasAbsAttr
285,org.jsoup.select.ElementsTest#absAttr
286,org.jsoup.parser.XmlTreeBuilderTest#cdataPreservesWhiteSpace
287,org.jsoup.parser.HtmlParserTest#handlesInvalidStartTags
288,org.jsoup.nodes.ElementTest#testManipulateTextNodes
289,org.jsoup.safety.CleanerTest#handlesControlCharactersAfterTagName
290,org.jsoup.parser.HtmlParserTest#handlesImplicitCaptionClose
291,org.jsoup.nodes.NodeTest#handlesAbsOnProtocolessAbsoluteUris
292,org.jsoup.nodes.NodeTest#handleAbsOnLocalhostFileUris
293,org.jsoup.nodes.NodeTest#handleAbsOnFileUris
294,org.jsoup.select.ElementsTest#eachAttr
295,org.jsoup.select.CssTest#empty
296,org.jsoup.parser.TokeniserStateTest#handlesLessInTagThanAsNewTag
297,org.jsoup.parser.HtmlParserTest#testNoImagesInNoScriptInHead
298,org.jsoup.parser.HtmlParserTest#ignoresDupeEndTrTag
299,org.jsoup.parser.HtmlParserTest#handlesSolidusAtAttributeEnd
300,org.jsoup.nodes.FormElementTest#hasAssociatedControls
301,org.jsoup.select.ElementsTest#is
302,org.jsoup.select.ElementsTest#attributes
303,org.jsoup.safety.CleanerTest#testScriptTagInWhiteList
304,org.jsoup.parser.HtmlParserTest#handlesKnownEmptyTitle
305,org.jsoup.parser.HtmlParserTest#handlesKnownEmptyStyle
306,org.jsoup.parser.HtmlParserTest#handlesKnownEmptyNoFrames
307,org.jsoup.nodes.NodeTest#handlesAbsPrefixOnHasAttr
308,org.jsoup.nodes.ElementTest#testNotPretty
309,org.jsoup.nodes.ElementTest#testFormatOutline
310,org.jsoup.select.SelectorTest#containsWithQuote
311,org.jsoup.parser.TokeniserStateTest#testEndTagOpen
312,org.jsoup.parser.HtmlParserTest#handlesNullInData
313,org.jsoup.parser.HtmlParserTest#handlesCdata
314,org.jsoup.nodes.TextNodeTest#testSplitText
315,org.jsoup.nodes.NodeTest#absHandlesRelativeQuery
316,org.jsoup.nodes.NodeTest#absHandlesDotFromIndex
317,org.jsoup.nodes.ElementTest#testGetSiblingsWithDuplicateContent
318,org.jsoup.nodes.ElementTest#testGetSiblings
319,org.jsoup.select.SelectorTest#selectSameElements
320,org.jsoup.parser.HtmlParserTest#testRelaxedTags
321,org.jsoup.parser.HtmlParserTest#handlesTextAfterData
322,org.jsoup.parser.HtmlParserTest#commentBeforeHtml
323,org.jsoup.nodes.NodeTest#handlesAbsPrefix
324,org.jsoup.nodes.ElementTest#testClassNames
325,org.jsoup.select.SelectorTest#testGroupOr
326,org.jsoup.parser.XmlTreeBuilderTest#testSupplyParserToDataStream
327,org.jsoup.parser.HtmlParserTest#preservesSpaceInScript
328,org.jsoup.nodes.ElementTest#testFormatHtml
329,org.jsoup.select.SelectorTest#testGroupOrAttribute
330,org.jsoup.parser.HtmlParserTest#preservedCaseLinksCantNest
331,org.jsoup.parser.HtmlParserTest#handlesUnclosedDefinitionLists
332,org.jsoup.parser.HtmlParserTest#handlesTbodyTable
333,org.jsoup.parser.HtmlParserTest#handlesBaseWithoutHref
334,org.jsoup.parser.AttributeParseTest#handlesNewLinesAndReturns
335,org.jsoup.nodes.ElementTest#insertChildrenAtPosition
336,org.jsoup.parser.XmlTreeBuilderTest#appendPreservesCaseByDefault
337,org.jsoup.parser.TokeniserTest#handleSuperLargeAttributeName
338,org.jsoup.parser.HtmlParserTest#tracksErrorsWhenRequested
339,org.jsoup.parser.HtmlParserTest#handlesDataOnlyTags
340,org.jsoup.nodes.NodeTest#literalAbsPrefix
341,org.jsoup.nodes.ElementTest#testRelativeUrls
342,org.jsoup.nodes.ElementTest#testKeepsPreTextAtDepth
343,org.jsoup.nodes.ElementTest#testGetChildText
344,org.jsoup.parser.HtmlParserTest#tracksLimitedErrorsWhenRequested
345,org.jsoup.parser.HtmlParserTest#testSupportsNonAsciiTags
346,org.jsoup.parser.HtmlParserTest#handlesXmlDeclarationAsBogusComment
347,org.jsoup.parser.HtmlParserTest#handlesMisnestedTagsBI
348,org.jsoup.nodes.ElementTest#parentlessToString
349,org.jsoup.select.SelectorTest#testAllWithClass
350,org.jsoup.select.SelectorTest#parentChildElement
351,org.jsoup.safety.CleanerTest#testDropScript
352,org.jsoup.parser.XmlTreeBuilderTest#testCommentAndDocType
353,org.jsoup.parser.HtmlParserTest#parsesUnterminatedTextarea
354,org.jsoup.parser.HtmlParserTest#handlesBaseTags
355,org.jsoup.nodes.ElementTest#testNoIndentOnScriptAndStyle
356,org.jsoup.nodes.ElementTest#testKeepsPreTextInCode
357,org.jsoup.nodes.ElementTest#testGetText
358,org.jsoup.nodes.ElementTest#testGetDataNodes
359,org.jsoup.nodes.DocumentTest#setTextPreservesDocumentStructure
360,org.jsoup.select.SelectorTest#testAllElements
361,org.jsoup.select.SelectorTest#selectFirstWithOr
362,org.jsoup.select.ElementsTest#hasText
363,org.jsoup.select.ElementsTest#eachText
364,org.jsoup.parser.TokeniserTest#handleLargeCdata
365,org.jsoup.parser.TokeniserStateTest#testCharacterReferenceInRcdata
366,org.jsoup.parser.HtmlParserTest#testFontFlowContents
367,org.jsoup.parser.HtmlParserTest#testAFlowContents
368,org.jsoup.nodes.FormElementTest#usesOnForCheckboxValueIfNoValueSet
369,org.jsoup.nodes.ElementTest#testInnerHtml
370,org.jsoup.nodes.ElementTest#testClonesClassnames
371,org.jsoup.nodes.ElementTest#testChildThrowsIndexOutOfBoundsOnMissing
372,org.jsoup.select.ElementsTest#classWithHyphen
373,org.jsoup.parser.XmlTreeBuilderTest#testDoesNotForceSelfClosingKnownTags
374,org.jsoup.parser.HtmlParserTest#normalisesHeadlessBody
375,org.jsoup.parser.HtmlParserTest#handlesUnclosedScriptAtEof
376,org.jsoup.nodes.ElementTest#testBrHasSpace
377,org.jsoup.nodes.ElementTest#booleanAttributeOutput
378,org.jsoup.parser.TokeniserStateTest#testBeforeTagName
379,org.jsoup.parser.HtmlParserTest#testSupportsPartiallyNonAsciiTags
380,org.jsoup.parser.HtmlParserTest#testHeaderContents
381,org.jsoup.nodes.DocumentTest#DocumentsWithSameContentAreVerifialbe
382,org.jsoup.select.SelectorTest#testByTag
383,org.jsoup.select.ElementsTest#classes
384,org.jsoup.safety.CleanerTest#testDropImageScript
385,org.jsoup.parser.HtmlParserTest#testHgroup
386,org.jsoup.parser.HtmlParserTest#cdataNodesAreTextNodes
387,org.jsoup.helper.W3CDomTest#handlesInvalidAttributeNames
388,org.jsoup.select.SelectorTest#testByAttributeRegexCharacterClass
389,org.jsoup.select.SelectorTest#testByAttributeRegex
390,org.jsoup.select.ElementsTest#eq
391,org.jsoup.parser.HtmlParserTest#testSpanContents
392,org.jsoup.nodes.ElementTest#testNamespacedElements
393,org.jsoup.parser.XmlTreeBuilderTest#roundTripsCdata
394,org.jsoup.parser.TokeniserTest#handleLargeTitle
395,org.jsoup.parser.TokeniserTest#handleLargeText
396,org.jsoup.parser.HtmlParserTest#parsesUnterminatedOption
397,org.jsoup.parser.HtmlParserTest#handleNullContextInParseFragment
398,org.jsoup.nodes.ElementTest#testClassUpdates
399,org.jsoup.select.SelectorTest#testRelaxedTags
400,org.jsoup.select.SelectorTest#testByClass
401,org.jsoup.select.SelectorTest#caseInsensitive
402,org.jsoup.select.ElementsTest#hasClassCaseInsensitive
403,org.jsoup.select.ElementsTest#forms
404,org.jsoup.parser.TokeniserTest#handleSuperLargeTagNames
405,org.jsoup.parser.TokeniserStateTest#testRcdataLessthanSign
406,org.jsoup.parser.HtmlParserTest#preSkipsFirstNewline
407,org.jsoup.parser.HtmlParserTest#normalizesDiscordantTags
408,org.jsoup.parser.HtmlParserTest#handlesEscapedScript
409,org.jsoup.nodes.ElementTest#getElementsByTagName
410,org.jsoup.nodes.DocumentTypeTest#testRoundTrip
411,org.jsoup.select.SelectorTest#selectFirst
412,org.jsoup.parser.HtmlParserTest#handlesUnknownInlineTags
413,org.jsoup.parser.HtmlParserTest#handlesQuotesInCommentsInScripts
414,org.jsoup.parser.HtmlParserTest#doesNotCreateImplicitLists
415,org.jsoup.parser.HtmlParserTest#discardsNakedTds
416,org.jsoup.parser.HtmlParserTest#caseSensitiveParseTree
417,org.jsoup.parser.HtmlParserTest#caseInsensitiveParseTree
418,org.jsoup.nodes.FormElementTest#actionWithNoBaseUri
419,org.jsoup.nodes.ElementTest#testClassDomMethods
420,org.jsoup.nodes.ElementTest#insertChildrenArgumentValidation
421,org.jsoup.parser.HtmlParserTest#ignoresContentAfterFrameset
422,org.jsoup.nodes.NodeTest#changingAttributeValueShouldReplaceExistingAttributeCaseInsensitive
423,org.jsoup.nodes.FormElementTest#formDataUsesFirstAttribute
424,org.jsoup.nodes.ElementTest#testSetIndent
425,org.jsoup.parser.HtmlParserTest#parsesUnterminatedComments
426,org.jsoup.parser.HtmlParserTest#handlesTextArea
427,org.jsoup.parser.HtmlParserTest#handles0CharacterAsText
428,org.jsoup.parser.HtmlParserTest#createsFormElements
429,org.jsoup.nodes.NodeTest#handlesAbsOnImage
430,org.jsoup.nodes.ElementTest#testGetTextNodes
431,org.jsoup.select.SelectorTest#notAll
432,org.jsoup.parser.XmlTreeBuilderTest#testSimpleXmlParse
433,org.jsoup.parser.TokeniserTest#bufferUpInAttributeVal
434,org.jsoup.parser.HtmlParserTest#handlesTagsInTextarea
435,org.jsoup.parser.HtmlParserTest#handlesCdataAcrossBuffer
436,org.jsoup.nodes.ElementTest#testGetElementById
437,org.jsoup.parser.XmlTreeBuilderTest#testParseDeclarationAttributes
438,org.jsoup.parser.TokeniserStateTest#testRCDATAEndTagName
439,org.jsoup.parser.HtmlParserTest#relaxedBaseEntityMatchAndStrictExtendedMatch
440,org.jsoup.parser.HtmlParserTest#doesNotFindShortestMatchingEntity
441,org.jsoup.nodes.ElementTest#testPreviousElementSiblings
442,org.jsoup.nodes.ElementTest#testNextElementSiblings
443,org.jsoup.nodes.ElementTest#testGetElementsWithClass
444,org.jsoup.integration.ConnectTest#handlesEmptyStreamDuringParseRead
445,org.jsoup.parser.XmlTreeBuilderTest#dropsDuplicateAttributes
446,org.jsoup.parser.HtmlParserTest#parsesRoughAttributes
447,org.jsoup.parser.HtmlParserTest#noErrorsByDefault
448,org.jsoup.nodes.ElementTest#testEmptyElementFormatHtml
449,org.jsoup.parser.HtmlParserTest#noImplicitFormForTextAreas
450,org.jsoup.parser.HtmlParserTest#handlesUnclosedRawtextAtEof
451,org.jsoup.parser.HtmlParserTest#handlesMultiClosingBody
452,org.jsoup.nodes.DocumentTest#testHtmlAppendable
453,org.jsoup.helper.DataUtilTest#discardsSpuriousByteOrderMarkWhenNoCharsetSet
454,org.jsoup.parser.TokeniserStateTest#testPublicAndSystemIdentifiersWithWhitespace
455,org.jsoup.parser.HtmlParserTest#parsesSimpleDocument
456,org.jsoup.parser.HtmlParserTest#handlesFrames
457,org.jsoup.nodes.ElementTest#testHasText
458,org.jsoup.nodes.ElementTest#testGetParents
459,org.jsoup.nodes.ElementTest#getNamespacedElementsByTag
460,org.jsoup.helper.DataUtilTest#discardsSpuriousByteOrderMark
461,org.jsoup.parser.XmlTreeBuilderTest#handlesDodgyXmlDecl
462,org.jsoup.parser.HtmlParserTest#handlesDeepStack
463,org.jsoup.parser.TokeniserStateTest#testCommentEndCoverage
