TestNo,TestName,Runtime
38,com.fasterxml.jackson.databind.deser.dos.HugeIntegerCoerceTest,13
39,com.fasterxml.jackson.databind.util.ISO8601UtilsTest,13
40,com.fasterxml.jackson.databind.node.TestJsonNode,14
41,com.fasterxml.jackson.databind.struct.ScalarCoercionTest,14
42,com.fasterxml.jackson.databind.contextual.TestContextAttributeWithSer,15
43,com.fasterxml.jackson.databind.format.BooleanFormatTest,15
44,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForTreeNodes,15
45,com.fasterxml.jackson.databind.convert.NumericConversionTest,16
46,com.fasterxml.jackson.databind.deser.builder.BuilderFailTest,16
47,com.fasterxml.jackson.databind.deser.creators.TestCreatorWithNamingStrategy556,16
48,com.fasterxml.jackson.databind.introspect.SetterConflictTest,16
49,com.fasterxml.jackson.databind.introspect.TransientTest,16
50,com.fasterxml.jackson.databind.struct.FormatFeatureOrderedMapTest,16
51,com.fasterxml.jackson.databind.type.TestJavaType,16
52,com.fasterxml.jackson.databind.convert.TestPolymorphicUpdateValue,17
53,com.fasterxml.jackson.databind.deser.builder.BuilderViaUpdateTest,17
54,com.fasterxml.jackson.databind.struct.BackReference1878Test,17
55,com.fasterxml.jackson.databind.deser.IgnoreWithDeserTest,18
56,com.fasterxml.jackson.databind.deser.creators.CreatorWithNamingStrategyTest,18
57,com.fasterxml.jackson.databind.deser.creators.TestCreatorsWithIdentity,18
58,com.fasterxml.jackson.databind.exc.BasicExceptionTest,18
59,com.fasterxml.jackson.databind.jsontype.GenericTypeId1735Test,18
60,com.fasterxml.jackson.databind.jsontype.SubTypeResolution1964Test,18
61,com.fasterxml.jackson.databind.misc.TestJSONP,18
62,com.fasterxml.jackson.databind.struct.TestUnwrappedWithSameName647,18
63,com.fasterxml.jackson.databind.convert.ConvertingAbstractSerializer795Test,19
64,com.fasterxml.jackson.databind.deser.creators.BigCreatorTest,19
65,com.fasterxml.jackson.databind.deser.creators.DelegatingCreatorAnnotations2021Test,19
66,com.fasterxml.jackson.databind.deser.merge.UpdateValueTest,19
67,com.fasterxml.jackson.databind.interop.TestJDKProxy,19
68,com.fasterxml.jackson.databind.introspect.TypeCoercion1592Test,19
69,com.fasterxml.jackson.databind.node.NotANumberConversionTest,19
70,com.fasterxml.jackson.databind.ser.filter.NullSerializationTest,19
71,com.fasterxml.jackson.databind.views.ViewsWithSchemaTest,19
72,com.fasterxml.jackson.databind.contextual.TestContextAttributeWithDeser,20
73,com.fasterxml.jackson.databind.convert.TestArrayConversions,20
74,com.fasterxml.jackson.databind.deser.builder.BuilderWithViewTest,20
75,com.fasterxml.jackson.databind.deser.jdk.EnumDefaultReadTest,20
76,com.fasterxml.jackson.databind.ser.filter.MapInclusionTest,20
77,com.fasterxml.jackson.databind.type.NestedTypes1604Test,20
78,com.fasterxml.jackson.databind.deser.builder.BuilderWithCreatorTest,21
79,com.fasterxml.jackson.databind.deser.creators.CreatorPropertiesTest,21
80,com.fasterxml.jackson.databind.seq.ReadRecoveryTest,21
81,com.fasterxml.jackson.databind.ser.TestEmptyClass,21
82,com.fasterxml.jackson.databind.type.RecursiveTypeTest,21
83,com.fasterxml.jackson.databind.deser.TestCyclicTypes,22
84,com.fasterxml.jackson.databind.deser.filter.RecursiveIgnorePropertiesTest,22
85,com.fasterxml.jackson.databind.exc.DeserExceptionTypeTest,22
86,com.fasterxml.jackson.databind.exc.ExceptionPathTest,22
87,com.fasterxml.jackson.databind.jsontype.ext.ExternalTypeId999Test,22
88,com.fasterxml.jackson.databind.jsontype.ext.MultipleExternalIds291Test,22
89,com.fasterxml.jackson.databind.objectid.ObjectId825Test,22
90,com.fasterxml.jackson.databind.ser.filter.JsonIncludeCollectionTest,22
91,com.fasterxml.jackson.databind.deser.PropertyAliasTest,23
92,com.fasterxml.jackson.databind.deser.creators.DelegatingCreatorAnnotations2016Test,23
93,com.fasterxml.jackson.databind.deser.creators.ImplicitNameMatch792Test,23
94,com.fasterxml.jackson.databind.deser.merge.MergeWithNullTest,23
95,com.fasterxml.jackson.databind.deser.merge.NodeMergeTest,23
96,com.fasterxml.jackson.databind.jsontype.TestOverlappingTypeIdNames,23
97,com.fasterxml.jackson.databind.jsontype.TestPolymorphicWithDefaultImpl1565,23
98,com.fasterxml.jackson.databind.struct.TestForwardReference,23
99,com.fasterxml.jackson.databind.FullStreamReadTest,24
100,com.fasterxml.jackson.databind.deser.filter.IgnorePropertyOnDeserTest,24
101,com.fasterxml.jackson.databind.format.EnumFormatShapeTest,24
102,com.fasterxml.jackson.databind.interop.TestFormatDetection,24
103,com.fasterxml.jackson.databind.jsontype.ext.ExternalTypeId198Test,24
104,com.fasterxml.jackson.databind.ser.jdk.MapKeySerializationTest,24
105,com.fasterxml.jackson.databind.convert.UpdateValueTest,25
106,com.fasterxml.jackson.databind.deser.creators.SingleArgCreatorTest,25
107,com.fasterxml.jackson.databind.deser.filter.NullConversionsPojoTest,25
108,com.fasterxml.jackson.databind.deser.filter.ReadOnlyDeser1890Test,25
109,com.fasterxml.jackson.databind.deser.jdk.EnumAltIdTest,25
110,com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test,25
111,com.fasterxml.jackson.databind.introspect.IntrospectorPairTest,25
112,com.fasterxml.jackson.databind.seq.SequenceWriterTest,25
113,com.fasterxml.jackson.databind.ser.RawValueTest,25
114,com.fasterxml.jackson.databind.struct.TestUnwrappedRecursive383,25
115,com.fasterxml.jackson.databind.type.PolymorphicList036Test,25
116,com.fasterxml.jackson.databind.deser.creators.TestCreatorsDelegating,26
117,com.fasterxml.jackson.databind.introspect.TestNameConflicts,26
118,com.fasterxml.jackson.databind.jsontype.TestBaseTypeAsDefault,26
119,com.fasterxml.jackson.databind.node.NumberNodesTest,26
120,com.fasterxml.jackson.databind.node.TestTreeWithType,26
121,com.fasterxml.jackson.databind.ser.TestIterable,26
122,com.fasterxml.jackson.databind.ser.filter.JsonIncludeArrayTest,26
123,com.fasterxml.jackson.databind.deser.ReadOrWriteOnlyTest,27
124,com.fasterxml.jackson.databind.format.MapEntryFormatTest,27
125,com.fasterxml.jackson.databind.jsontype.PolymorphicViaRefTypeTest,27
126,com.fasterxml.jackson.databind.misc.CaseInsensitiveDeserTest,27
127,com.fasterxml.jackson.databind.objectid.TestObjectIdWithInjectables538,27
128,com.fasterxml.jackson.databind.ser.TestJsonSerializeAs,27
129,com.fasterxml.jackson.databind.ser.TestVirtualProperties,27
130,com.fasterxml.jackson.databind.struct.TestPOJOAsArrayWithBuilder,27
131,com.fasterxml.jackson.databind.deser.creators.TestPolymorphicCreators,28
132,com.fasterxml.jackson.databind.deser.inject.TestInjectables,28
133,com.fasterxml.jackson.databind.deser.jdk.JDKCollectionsDeserTest,28
134,com.fasterxml.jackson.databind.deser.merge.MapMergeTest,28
135,com.fasterxml.jackson.databind.ser.filter.JsonIncludeCustomTest,28
136,com.fasterxml.jackson.databind.convert.TestStringConversions,29
137,com.fasterxml.jackson.databind.deser.jdk.MapKeyDeserializationTest,29
138,com.fasterxml.jackson.databind.deser.jdk.MapRelatedTypesDeserTest,29
139,com.fasterxml.jackson.databind.introspect.TestAnnotationBundles,29
140,com.fasterxml.jackson.databind.ser.AnyGetterTest,29
141,com.fasterxml.jackson.databind.deser.ReadOnlyDeser1805Test,30
142,com.fasterxml.jackson.databind.deser.TestBasicAnnotations,30
143,com.fasterxml.jackson.databind.format.MapFormatShapeTest,30
144,com.fasterxml.jackson.databind.objectid.AlwaysAsReferenceFirstTest,30
145,com.fasterxml.jackson.databind.type.TestGenericsBounded,30
146,com.fasterxml.jackson.databind.ser.filter.TestAnyGetterFiltering,31
147,com.fasterxml.jackson.databind.struct.EmptyArrayAsNullTest,31
148,com.fasterxml.jackson.databind.struct.PojoAsArray646Test,31
149,com.fasterxml.jackson.databind.views.TestViewSerialization,31
150,com.fasterxml.jackson.databind.convert.TestMapConversions,32
151,com.fasterxml.jackson.databind.deser.creators.DelegatingArrayCreator2324Test,32
152,com.fasterxml.jackson.databind.format.CollectionFormatShapeTest,32
153,com.fasterxml.jackson.databind.introspect.TestAutoDetect,32
154,com.fasterxml.jackson.databind.struct.FormatFeatureUnwrapSingleTest,32
155,com.fasterxml.jackson.databind.views.DefaultViewTest,32
156,com.fasterxml.jackson.databind.views.TestViewDeserialization,32
157,com.fasterxml.jackson.databind.access.TestAnyGetterAccess,33
158,com.fasterxml.jackson.databind.deser.builder.BuilderSimpleTest,33
159,com.fasterxml.jackson.databind.deser.merge.CollectionMergeTest,33
160,com.fasterxml.jackson.databind.convert.TestBeanConversions,34
161,com.fasterxml.jackson.databind.deser.filter.NullConversionsSkipTest,34
162,com.fasterxml.jackson.databind.jsonschema.TestGenerateJsonSchema,34
163,com.fasterxml.jackson.databind.jsontype.TestTypedContainerSerialization,34
164,com.fasterxml.jackson.databind.struct.TestPOJOAsArrayAdvanced,34
165,com.fasterxml.jackson.databind.deser.merge.PropertyMergeTest,35
166,com.fasterxml.jackson.databind.ser.TestAnnotations,35
167,com.fasterxml.jackson.databind.ser.TestConfig,35
168,com.fasterxml.jackson.databind.ser.TestGenericTypes,35
169,com.fasterxml.jackson.databind.struct.UnwrapSingleArrayScalarsTest,35
170,com.fasterxml.jackson.databind.deser.TestCustomDeserializers,36
171,com.fasterxml.jackson.databind.objectid.ObjectId687Test,36
172,com.fasterxml.jackson.databind.deser.TestOverloaded,37
173,com.fasterxml.jackson.databind.deser.jdk.UntypedDeserializationTest,37
174,com.fasterxml.jackson.databind.jsontype.TestCustomTypeIdResolver,37
175,com.fasterxml.jackson.databind.ser.TestSerializationOrder,37
176,com.fasterxml.jackson.databind.deser.NullHandlingTest,38
177,com.fasterxml.jackson.databind.jsontype.TestTypedSerialization,38
178,com.fasterxml.jackson.databind.ser.jdk.SqlDateSerializationTest,38
179,com.fasterxml.jackson.databind.struct.TestUnwrappedWithPrefix,38
180,com.fasterxml.jackson.databind.util.TestObjectBuffer,38
181,com.fasterxml.jackson.databind.deser.filter.TestUnknownPropertyDeserialization,39
182,com.fasterxml.jackson.databind.objectid.TestObjectIdSerialization,39
183,com.fasterxml.jackson.databind.objectid.TestObjectIdWithPolymorphic,39
184,com.fasterxml.jackson.databind.ser.FieldSerializationTest,39
185,com.fasterxml.jackson.databind.ser.filter.TestJsonFilter,39
186,com.fasterxml.jackson.databind.ser.filter.TestSimpleSerializationIgnore,39
187,com.fasterxml.jackson.databind.struct.TestBackRefsWithPolymorphic,39
188,com.fasterxml.jackson.databind.deser.TestBeanDeserializer,40
189,com.fasterxml.jackson.databind.deser.TestTimestampDeserialization,40
190,com.fasterxml.jackson.databind.interop.IllegalTypesCheckTest,40
191,com.fasterxml.jackson.databind.jsontype.TestTypedArraySerialization,40
192,com.fasterxml.jackson.databind.ser.jdk.AtomicTypeSerializationTest,40
193,com.fasterxml.jackson.databind.convert.TestUpdateViaObjectReader,41
194,com.fasterxml.jackson.databind.introspect.POJOPropertiesCollectorTest,41
195,com.fasterxml.jackson.databind.jsontype.TestTypeNames,41
196,com.fasterxml.jackson.databind.module.TestDuplicateRegistration,41
197,com.fasterxml.jackson.databind.struct.SingleValueAsArrayTest,41
198,com.fasterxml.jackson.databind.ObjectWriterTest,42
199,com.fasterxml.jackson.databind.cfg.ConfigObjectsTest,42
200,com.fasterxml.jackson.databind.deser.AnySetterTest,42
201,com.fasterxml.jackson.databind.node.ObjectNodeTest,42
202,com.fasterxml.jackson.databind.ser.TestCustomSerializers,42
203,com.fasterxml.jackson.databind.struct.TestUnwrapped,42
204,com.fasterxml.jackson.databind.RoundtripTest,43
205,com.fasterxml.jackson.databind.deser.creators.TestCreators2,44
206,com.fasterxml.jackson.databind.deser.filter.IgnoreCreatorProp1317Test,44
207,com.fasterxml.jackson.databind.jsontype.ext.JsonValueExtTypeIdTest,44
208,com.fasterxml.jackson.databind.deser.TestCustomFactory,45
209,com.fasterxml.jackson.databind.deser.creators.InnerClassCreatorTest,45
210,com.fasterxml.jackson.databind.deser.creators.TestCreators3,45
211,com.fasterxml.jackson.databind.deser.jdk.UtilCollectionsTypesTest,45
212,com.fasterxml.jackson.databind.deser.merge.ArrayMergeTest,45
213,com.fasterxml.jackson.databind.objectid.ReferentialWithObjectIdTest,45
214,com.fasterxml.jackson.databind.util.TestTokenBuffer,45
215,com.fasterxml.jackson.databind.deser.builder.BuilderAdvancedTest,46
216,com.fasterxml.jackson.databind.jsontype.ExistingPropertyTest,46
217,com.fasterxml.jackson.databind.jsontype.TestVisibleTypeId,46
218,com.fasterxml.jackson.databind.node.TestJsonPointer,46
219,com.fasterxml.jackson.databind.objectid.JSOGDeserialize622Test,46
220,com.fasterxml.jackson.databind.contextual.TestContextualWithAnnDeserializer,47
221,com.fasterxml.jackson.databind.deser.filter.NullConversionsForContentTest,47
222,com.fasterxml.jackson.databind.exc.TestExceptionHandlingWithDefaultDeserialization,47
223,com.fasterxml.jackson.databind.jsontype.TestWithGenerics,47
224,com.fasterxml.jackson.databind.ObjectMapperTest,48
225,com.fasterxml.jackson.databind.introspect.BeanNamingTest,48
226,com.fasterxml.jackson.databind.jsontype.TestScalars,48
227,com.fasterxml.jackson.databind.node.TestEndOfInputHandling,48
228,com.fasterxml.jackson.databind.node.TestFindMethods,48
229,com.fasterxml.jackson.databind.node.TestMissingNode,48
230,com.fasterxml.jackson.databind.seq.ReadValuesTest,48
231,com.fasterxml.jackson.databind.ser.BeanSerializerModifier1612Test,48
232,com.fasterxml.jackson.databind.ser.TestArraySerialization,48
233,com.fasterxml.jackson.databind.struct.FormatFeatureAcceptSingleTest,48
234,com.fasterxml.jackson.databind.struct.TestPOJOAsArray,48
235,com.fasterxml.jackson.databind.ObjectReaderTest,49
236,com.fasterxml.jackson.databind.filter.ProblemHandler1767Test,49
237,com.fasterxml.jackson.databind.introspect.AutoDetect1947Test,49
238,com.fasterxml.jackson.databind.misc.TestBlocking,49
239,com.fasterxml.jackson.databind.node.TestTreeDeserialization,49
240,com.fasterxml.jackson.databind.deser.builder.BuilderInfiniteLoop1978Test,50
241,com.fasterxml.jackson.databind.deser.jdk.JDKNumberDeserTest,50
242,com.fasterxml.jackson.databind.jsonschema.NewSchemaTest,50
243,com.fasterxml.jackson.databind.jsontype.TestAbstractContainers,50
244,com.fasterxml.jackson.databind.TestFormatSchema,51
245,com.fasterxml.jackson.databind.TestVersions,51
246,com.fasterxml.jackson.databind.deser.TestStatics,51
247,com.fasterxml.jackson.databind.exc.TestExceptionsDuringWriting,51
248,com.fasterxml.jackson.databind.jsontype.TestSubtypes,51
249,com.fasterxml.jackson.databind.module.TestKeyDeserializers,51
250,com.fasterxml.jackson.databind.deser.creators.ImplicitParamsForCreatorTest,52
251,com.fasterxml.jackson.databind.exc.TestExceptionHandlingWithJsonCreatorDeserialization,52
252,com.fasterxml.jackson.databind.deser.TestInnerClass,53
253,com.fasterxml.jackson.databind.deser.creators.MultiArgConstructorTest,53
254,com.fasterxml.jackson.databind.struct.TestParentChildReferences,53
255,com.fasterxml.jackson.databind.deser.filter.ProblemHandlerTest,54
256,com.fasterxml.jackson.databind.introspect.IgnoredFieldPresentInCreatorProperty2001Test,54
257,com.fasterxml.jackson.databind.introspect.TestInferredMutators,54
258,com.fasterxml.jackson.databind.node.TestTreeMapperSerializer,54
259,com.fasterxml.jackson.databind.deser.TestObjectOrArrayDeserialization,55
260,com.fasterxml.jackson.databind.introspect.NoClassDefFoundWorkaroundTest,55
261,com.fasterxml.jackson.databind.node.TestConversions,55
262,com.fasterxml.jackson.databind.deser.AnySetter349Test,56
263,com.fasterxml.jackson.databind.deser.creators.TestCreatorNullValue,56
264,com.fasterxml.jackson.databind.deser.filter.NullConversionsGenericTest,56
265,com.fasterxml.jackson.databind.deser.jdk.MapDeserializerCachingTest,56
266,com.fasterxml.jackson.databind.deser.merge.MapMerge1844Test,56
267,com.fasterxml.jackson.databind.introspect.IgnoredCreatorProperty1572Test,56
268,com.fasterxml.jackson.databind.module.TestTypeModifiers,56
269,com.fasterxml.jackson.databind.seq.TestInnerClassReaderFor,56
270,com.fasterxml.jackson.databind.contextual.TestContextualSerialization,57
271,com.fasterxml.jackson.databind.deser.TestCachingOfDeser,57
272,com.fasterxml.jackson.databind.deser.creators.ArrayDelegatorCreatorForCollectionTest,57
273,com.fasterxml.jackson.databind.deser.creators.DelegatingArrayCreator1804Test,57
274,com.fasterxml.jackson.databind.format.DateFormatTest,57
275,com.fasterxml.jackson.databind.introspect.CustomAnnotationIntrospector1756Test,57
276,com.fasterxml.jackson.databind.jsontype.TestPolymorphicWithDefaultImpl,57
277,com.fasterxml.jackson.databind.mixins.MixinsWithBundlesTest,57
278,com.fasterxml.jackson.databind.objectid.TestObjectId,57
279,com.fasterxml.jackson.databind.deser.TestGenerics,58
280,com.fasterxml.jackson.databind.jsontype.AbstractTypeMapping1186Test,58
281,com.fasterxml.jackson.databind.mixins.TestMixinMerging,58
282,com.fasterxml.jackson.databind.module.TestTypeModifierNameResolution,58
283,com.fasterxml.jackson.databind.convert.TestConvertingSerializer,59
284,com.fasterxml.jackson.databind.deser.TestGenericCollectionDeser,59
285,com.fasterxml.jackson.databind.deser.creators.DisablingCreatorsTest,59
286,com.fasterxml.jackson.databind.deser.jdk.JDKScalarsTest,59
287,com.fasterxml.jackson.databind.ext.TestJava6Types,59
288,com.fasterxml.jackson.databind.jsontype.NoTypeInfoTest,59
289,com.fasterxml.jackson.databind.jsontype.PolymorphicList1451SerTest,59
290,com.fasterxml.jackson.databind.ser.JsonValueTest,59
291,com.fasterxml.jackson.databind.ser.TestJsonSerialize3,59
292,com.fasterxml.jackson.databind.type.TestTypeFactoryWithRecursiveTypes,59
293,com.fasterxml.jackson.databind.convert.TestConvertingDeserializer,60
294,com.fasterxml.jackson.databind.deser.creators.TestPolymorphicDelegating,60
295,com.fasterxml.jackson.databind.exc.StackTraceElementTest,60
296,com.fasterxml.jackson.databind.ext.TestJava7Types,60
297,com.fasterxml.jackson.databind.introspect.TestScalaLikeImplicitProperties,60
298,com.fasterxml.jackson.databind.mixins.MapperMixinsCopy1998Test,60
299,com.fasterxml.jackson.databind.node.ArrayNodeTest,60
300,com.fasterxml.jackson.databind.ser.jdk.UntypedSerializationTest,60
301,com.fasterxml.jackson.databind.contextual.TestContextualKeyTypes,61
302,com.fasterxml.jackson.databind.deser.creators.TestValueInstantiator,61
303,com.fasterxml.jackson.databind.deser.jdk.CollectionDeserTest,61
304,com.fasterxml.jackson.databind.introspect.TestPropertyRename,61
305,com.fasterxml.jackson.databind.misc.CaseInsensitive1854Test,61
306,com.fasterxml.jackson.databind.deser.TestFieldDeserialization,62
307,com.fasterxml.jackson.databind.deser.TestJacksonTypes,62
308,com.fasterxml.jackson.databind.deser.filter.ReadOnlyDeser95Test,62
309,com.fasterxml.jackson.databind.ser.TestAutoDetect,62
310,com.fasterxml.jackson.databind.deser.jdk.DateDeserializationTest,63
311,com.fasterxml.jackson.databind.jsontype.ext.ExternalTypeIdWithEnum1328Test,63
312,com.fasterxml.jackson.databind.mixins.TestMixinInheritance,63
313,com.fasterxml.jackson.databind.ser.TestAnnotationInheritance,63
314,com.fasterxml.jackson.databind.deser.creators.DelegatingCreatorImplicitNames1001Test,64
315,com.fasterxml.jackson.databind.jsontype.TestPolymorphicDeserialization676,64
316,com.fasterxml.jackson.databind.type.TestGenericFieldInSubtype,64
317,com.fasterxml.jackson.databind.deser.creators.TestCreatorWithPolymorphic113,65
318,com.fasterxml.jackson.databind.deser.filter.ProblemHandlerLocation1440Test,65
319,com.fasterxml.jackson.databind.introspect.VisibilityForSerializationTest,65
320,com.fasterxml.jackson.databind.node.TestNullNode,65
321,com.fasterxml.jackson.databind.deser.TestGenericMapDeser,66
322,com.fasterxml.jackson.databind.interop.TestExternalizable,66
323,com.fasterxml.jackson.databind.introspect.TestPropertyConflicts,66
324,com.fasterxml.jackson.databind.ser.jdk.NumberSerTest,66
325,com.fasterxml.jackson.databind.struct.TestUnwrappedWithTypeInfo,66
326,com.fasterxml.jackson.databind.struct.UnwrappedWithView1559Test,66
327,com.fasterxml.jackson.databind.MapperViaParserTest,67
328,com.fasterxml.jackson.databind.contextual.TestContextualDeserialization,67
329,com.fasterxml.jackson.databind.deser.creators.CreatorWithObjectIdTest,67
330,com.fasterxml.jackson.databind.deser.creators.DelegatingExternalProperty1003Test,67
331,com.fasterxml.jackson.databind.introspect.TestAnnotationMerging,67
332,com.fasterxml.jackson.databind.deser.jdk.JDKAtomicTypesDeserTest,68
333,com.fasterxml.jackson.databind.mixins.TestMixinDeserForMethods,68
334,com.fasterxml.jackson.databind.jsonschema.TestReadJsonSchema,69
335,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultWithCreators,69
336,com.fasterxml.jackson.databind.mixins.TestMixinDeserForCreators,69
337,com.fasterxml.jackson.databind.mixins.TestMixinSerForFields,69
338,com.fasterxml.jackson.databind.node.TreeReadViaMapperTest,69
339,com.fasterxml.jackson.databind.views.TestViewsSerialization2,69
340,com.fasterxml.jackson.databind.deser.creators.TestCreators,70
341,com.fasterxml.jackson.databind.introspect.TestJacksonAnnotationIntrospector,70
342,com.fasterxml.jackson.databind.jsontype.TestTypedArrayDeserialization,70
343,com.fasterxml.jackson.databind.jsontype.WrapperObjectWithObjectIdTest,70
344,com.fasterxml.jackson.databind.mixins.TestMixinDeserForClass,70
345,com.fasterxml.jackson.databind.ser.TestSerializerProvider,70
346,com.fasterxml.jackson.databind.deser.creators.EnumCreatorTest,71
347,com.fasterxml.jackson.databind.mixins.TestMixinSerForClass,71
348,com.fasterxml.jackson.databind.objectid.ObjectIdReordering1388Test,71
349,com.fasterxml.jackson.databind.ser.BeanSerializerModifierTest,71
350,com.fasterxml.jackson.databind.ser.TestSimpleTypes,71
351,com.fasterxml.jackson.databind.misc.ThreadSafety1759Test,72
352,com.fasterxml.jackson.databind.ser.SerializationFeaturesTest,72
353,com.fasterxml.jackson.databind.ser.jdk.CollectionSerializationTest,72
354,com.fasterxml.jackson.databind.deser.builder.BuilderWithUnwrappedTest,73
355,com.fasterxml.jackson.databind.jsontype.TestGenericListSerialization,73
356,com.fasterxml.jackson.databind.mixins.TestMixinSerForMethods,73
357,com.fasterxml.jackson.databind.TestHandlerInstantiation,74
358,com.fasterxml.jackson.databind.jsontype.TypeRefinementForMapTest,74
359,com.fasterxml.jackson.databind.jsontype.TypeResolverTest,75
360,com.fasterxml.jackson.databind.jsontype.UnknownSubClassTest,75
361,com.fasterxml.jackson.databind.objectid.ObjectId825BTest,75
362,com.fasterxml.jackson.databind.ser.TestJsonSerialize,75
363,com.fasterxml.jackson.databind.deser.creators.TestCustomValueInstDefaults,76
364,com.fasterxml.jackson.databind.mixins.TestMixinSerWithViews,76
365,com.fasterxml.jackson.databind.struct.UnwrappedCreatorParam265Test,76
366,com.fasterxml.jackson.databind.objectid.PolymorphicWithObjectId1551Test,77
367,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForMaps,78
368,com.fasterxml.jackson.databind.seq.PolyMapWriter827Test,78
369,com.fasterxml.jackson.databind.type.TypeAliasesTest,78
370,com.fasterxml.jackson.databind.misc.AccessFixTest,79
371,com.fasterxml.jackson.databind.ser.TestJsonSerialize2,79
372,com.fasterxml.jackson.databind.ser.TestTreeSerialization,79
373,com.fasterxml.jackson.databind.deser.filter.ProblemHandlerUnknownTypeId2221Test,81
374,com.fasterxml.jackson.databind.objectid.TestObjectIdWithEquals,81
375,com.fasterxml.jackson.databind.deser.TestAnnotationUsing,83
376,com.fasterxml.jackson.databind.deser.jdk.DateDeserializationTZTest,83
377,com.fasterxml.jackson.databind.jsontype.TestEnumTyping,83
378,com.fasterxml.jackson.databind.deser.TestSetterlessProperties,84
379,com.fasterxml.jackson.databind.introspect.TestNamingStrategyCustom,84
380,com.fasterxml.jackson.databind.module.TestAbstractTypes,84
381,com.fasterxml.jackson.databind.objectid.ObjectWithCreator1261Test,84
382,com.fasterxml.jackson.databind.introspect.TestNamingStrategyStd,85
383,com.fasterxml.jackson.databind.deser.creators.TestConstructFromMap,86
384,com.fasterxml.jackson.databind.ser.TestStatics,86
385,com.fasterxml.jackson.databind.ser.TestKeySerializers,88
386,com.fasterxml.jackson.databind.ser.TestMapSerialization,88
387,com.fasterxml.jackson.databind.deser.jdk.EnumMapDeserializationTest,90
388,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForArrays,90
389,com.fasterxml.jackson.databind.module.TestCustomEnumKeyDeserializer,91
390,com.fasterxml.jackson.databind.ser.filter.TestIgnoredTypes,91
391,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForEnums,92
392,com.fasterxml.jackson.databind.deser.TestValueAnnotations,93
393,com.fasterxml.jackson.databind.objectid.TestAbstractWithObjectId,93
394,com.fasterxml.jackson.databind.objectid.TestObjectIdDeserialization,93
395,com.fasterxml.jackson.databind.ser.TestTypedRootValueSerialization,93
396,com.fasterxml.jackson.databind.ser.filter.IgnorePropsForSerTest,93
397,com.fasterxml.jackson.databind.TestRootName,94
398,com.fasterxml.jackson.databind.jsontype.Generic1128Test,94
399,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForScalars,94
400,com.fasterxml.jackson.databind.ser.jdk.DateSerializationTest,94
401,com.fasterxml.jackson.databind.jsontype.TestTypedDeserialization,95
