rank,test,score
52,org.apache.commons.csv.CSVPrinterTest#testRandomMySql,0.046667
53,org.apache.commons.csv.CSVPrinterTest#testRandomTdf,0.046667
54,org.apache.commons.csv.CSVPrinterTest#testRandomRfc4180,0.046667
55,org.apache.commons.csv.CSVPrinterTest#testRandomDefault,0.046667
56,org.apache.commons.csv.CSVParserTest#testExcelHeaderCountLessThanData,0.046667
57,org.apache.commons.csv.CSVParserTest#testDefaultFormat,0.046667
58,org.apache.commons.csv.CSVParserTest#testGetOneLine,0.046667
59,org.apache.commons.csv.CSVParserTest#testCarriageReturnLineFeedEndings,0.046667
60,org.apache.commons.csv.CSVParserTest#testCarriageReturnEndings,0.046667
61,org.apache.commons.csv.CSVParserTest#testBackslashEscaping2,0.046667
62,org.apache.commons.csv.CSVParserTest#testExcelFormat1,0.046667
63,org.apache.commons.csv.CSVParserTest#testExcelFormat2,0.046667
64,org.apache.commons.csv.CSVParserTest#testEndOfFileBehaviourExcel,0.046667
65,org.apache.commons.csv.CSVParserTest#testBackslashEscaping,0.046667
66,org.apache.commons.csv.CSVParserTest#testLineFeedEndings,0.046667
67,org.apache.commons.csv.CSVParserTest#testEmptyLineBehaviourCSV,0.046667
68,org.apache.commons.csv.CSVParserTest#testIgnoreEmptyLines,0.046667
69,org.apache.commons.csv.CSVParserTest#testEndOfFileBehaviorCSV,0.046667
70,org.apache.commons.csv.CSVParserTest#testEmptyLineBehaviourExcel,0.046667
71,org.apache.commons.csv.CSVParserTest#testGetRecords,0.046667
72,org.apache.commons.csv.CSVParserTest#testNoHeaderMap,0.020000
73,org.apache.commons.csv.CSVParserTest#testEmptyFile,0.010000
74,org.apache.commons.csv.CSVParserTest#testCSV57,0.008000
75,org.apache.commons.csv.LexerTest#testNextToken4,0.000000
76,org.apache.commons.csv.LexerTest#testNextToken5,0.000000
77,org.apache.commons.csv.LexerTest#testNextToken6,0.000000
78,org.apache.commons.csv.LexerTest#testTab,0.000000
79,org.apache.commons.csv.LexerTest#testSurroundingSpacesAreDeleted,0.000000
80,org.apache.commons.csv.LexerTest#testEscapedControlCharacter2,0.000000
81,org.apache.commons.csv.LexerTest#testCommentsAndEmptyLines,0.000000
82,org.apache.commons.csv.LexerTest#testCR,0.000000
83,org.apache.commons.csv.LexerTest#testFF,0.000000
84,org.apache.commons.csv.LexerTest#testLF,0.000000
85,org.apache.commons.csv.LexerTest#testEscapedTab,0.000000
86,org.apache.commons.csv.LexerTest#testComments,0.000000
87,org.apache.commons.csv.LexerTest#testSurroundingTabsAreDeleted,0.000000
88,org.apache.commons.csv.LexerTest#testEscapingAtEOF,0.000000
89,org.apache.commons.csv.LexerTest#testEscapedMySqlNullValue,0.000000
90,org.apache.commons.csv.LexerTest#testEscapedBackspace,0.000000
91,org.apache.commons.csv.LexerTest#testBackslashWithEscaping,0.000000
92,org.apache.commons.csv.LexerTest#testEscapedCharacter,0.000000
93,org.apache.commons.csv.LexerTest#testBackslashWithoutEscaping,0.000000
94,org.apache.commons.csv.LexerTest#testDelimiterIsWhitespace,0.000000
95,org.apache.commons.csv.LexerTest#testIgnoreEmptyLines,0.000000
96,org.apache.commons.csv.LexerTest#testEscapedControlCharacter,0.000000
97,org.apache.commons.csv.LexerTest#testEscapedCR,0.000000
98,org.apache.commons.csv.LexerTest#testEscapedFF,0.000000
99,org.apache.commons.csv.LexerTest#testEscapedLF,0.000000
100,org.apache.commons.csv.LexerTest#testBackspace,0.000000
101,org.apache.commons.csv.CSVPrinterTest#testPrintRecordsWithEmptyVector,0.000000
102,org.apache.commons.csv.CSVPrinterTest#testHeaderCommentTdf,0.000000
103,org.apache.commons.csv.CSVPrinterTest#testDelimeterQuoteNONE,0.000000
104,org.apache.commons.csv.CSVPrinterTest#testHeaderNotSet,0.000000
105,org.apache.commons.csv.CSVPrinterTest#testExcelPrintAllArrayOfLists,0.000000
106,org.apache.commons.csv.CSVPrinterTest#testPrintOnePositiveInteger,0.000000
107,org.apache.commons.csv.CSVPrinterTest#testPrint,0.000000
108,org.apache.commons.csv.CSVPrinterTest#testQuoteNonNumeric,0.000000
109,org.apache.commons.csv.CSVPrinterTest#testPrintRecordsWithResultSetOneRow,0.000000
110,org.apache.commons.csv.CSVPrinterTest#testCloseWithCsvFormatAutoFlushOff,0.000000
111,org.apache.commons.csv.CSVPrinterTest#testJdbcPrinterWithResultSetMetaData,0.000000
112,org.apache.commons.csv.CSVPrinterTest#testEOLEscaped,0.000000
113,org.apache.commons.csv.CSVPrinterTest#testEscapeNull1,0.000000
114,org.apache.commons.csv.CSVPrinterTest#testEscapeNull2,0.000000
115,org.apache.commons.csv.CSVPrinterTest#testEscapeNull3,0.000000
116,org.apache.commons.csv.CSVPrinterTest#testEscapeNull4,0.000000
117,org.apache.commons.csv.CSVPrinterTest#testEscapeNull5,0.000000
118,org.apache.commons.csv.CSVPrinterTest#testPrinter1,0.000000
119,org.apache.commons.csv.CSVPrinterTest#testPrinter2,0.000000
120,org.apache.commons.csv.CSVPrinterTest#testPrinter3,0.000000
121,org.apache.commons.csv.CSVPrinterTest#testPrinter4,0.000000
122,org.apache.commons.csv.CSVPrinterTest#testPrinter5,0.000000
123,org.apache.commons.csv.CSVPrinterTest#testPrinter6,0.000000
124,org.apache.commons.csv.CSVPrinterTest#testPrinter7,0.000000
125,org.apache.commons.csv.CSVPrinterTest#testDelimiterPlain,0.000000
126,org.apache.commons.csv.CSVPrinterTest#testPostgreSQLNullStringDefaultText,0.000000
127,org.apache.commons.csv.CSVPrinterTest#testSingleQuoteQuoted,0.000000
128,org.apache.commons.csv.CSVPrinterTest#testPrintRecordsWithObjectArray,0.000000
129,org.apache.commons.csv.CSVPrinterTest#testTrimOffOneColumn,0.000000
130,org.apache.commons.csv.CSVPrinterTest#testDontQuoteEuroFirstChar,0.000000
131,org.apache.commons.csv.CSVPrinterTest#testTrailingDelimiterOnTwoColumns,0.000000
132,org.apache.commons.csv.CSVPrinterTest#testQuoteAll,0.000000
133,org.apache.commons.csv.CSVPrinterTest#testPrintToFileWithCharsetUtf16Be,0.000000
134,org.apache.commons.csv.CSVPrinterTest#testEOLQuoted,0.000000
135,org.apache.commons.csv.CSVPrinterTest#testPrintToPathWithDefaultCharset,0.000000
136,org.apache.commons.csv.CSVPrinterTest#testEOLPlain,0.000000
137,org.apache.commons.csv.CSVPrinterTest#testExcelPrintAllIterableOfLists,0.000000
138,org.apache.commons.csv.CSVPrinterTest#testTrimOnOneColumn,0.000000
139,org.apache.commons.csv.CSVPrinterTest#testDelimeterQuoted,0.000000
140,org.apache.commons.csv.CSVPrinterTest#testSkipHeaderRecordFalse,0.000000
141,org.apache.commons.csv.CSVPrinterTest#testPlainPlain,0.000000
142,org.apache.commons.csv.CSVPrinterTest#testSingleLineComment,0.000000
143,org.apache.commons.csv.CSVPrinterTest#testExcelPrintAllIterableOfArrays,0.000000
144,org.apache.commons.csv.CSVPrinterTest#testNewCsvPrinterAppendableNullFormat,0.000000
145,org.apache.commons.csv.CSVPrinterTest#testInvalidFormat,0.000000
146,org.apache.commons.csv.CSVPrinterTest#testMultiLineComment,0.000000
147,org.apache.commons.csv.CSVPrinterTest#testJdbcPrinterWithResultSet,0.000000
148,org.apache.commons.csv.CSVPrinterTest#testQuoteCommaFirstChar,0.000000
149,org.apache.commons.csv.CSVPrinterTest#testPlainQuoted,0.000000
150,org.apache.commons.csv.CSVPrinterTest#testExcelPrintAllArrayOfArrays,0.000000
151,org.apache.commons.csv.CSVPrinterTest#testJdbcPrinter,0.000000
152,org.apache.commons.csv.CSVPrinterTest#testEscapeBackslash1,0.000000
153,org.apache.commons.csv.CSVPrinterTest#testEscapeBackslash2,0.000000
154,org.apache.commons.csv.CSVPrinterTest#testEscapeBackslash3,0.000000
155,org.apache.commons.csv.CSVPrinterTest#testEscapeBackslash4,0.000000
156,org.apache.commons.csv.CSVPrinterTest#testEscapeBackslash5,0.000000
157,org.apache.commons.csv.CSVPrinterTest#testSkipHeaderRecordTrue,0.000000
158,org.apache.commons.csv.CSVPrinterTest#testCloseBackwardCompatibility,0.000000
159,org.apache.commons.csv.CSVPrinterTest#testCloseWithCsvFormatAutoFlushOn,0.000000
160,org.apache.commons.csv.CSVPrinterTest#testTrimOnTwoColumns,0.000000
161,org.apache.commons.csv.CSVPrinterTest#testDelimiterEscaped,0.000000
162,org.apache.commons.csv.CSVPrinterTest#testPostgreSQLNullStringDefaultCsv,0.000000
163,org.apache.commons.csv.CSVPrinterTest#testHeader,0.000000
164,org.apache.commons.csv.CSVPrinterTest#testPrintCustomNullValues,0.000000
165,org.apache.commons.csv.CSVPrinterTest#testPrintNullValues,0.000000
166,org.apache.commons.csv.CSVPrinterTest#testHeaderCommentExcel,0.000000
167,org.apache.commons.csv.CSVPrinterTest#testExcelPrinter1,0.000000
168,org.apache.commons.csv.CSVPrinterTest#testExcelPrinter2,0.000000
169,org.apache.commons.csv.CSVPrinterTest#testCloseWithFlushOn,0.000000
170,org.apache.commons.csv.CSVPrinterTest#testMySqlNullStringDefault,0.000000
171,org.apache.commons.csv.CSVPrinterTest#testNewCSVPrinterNullAppendableFormat,0.000000
172,org.apache.commons.csv.CSVPrinterTest#testPlainEscaped,0.000000
173,org.apache.commons.csv.CSVPrinterTest#testPrintToFileWithDefaultCharset,0.000000
174,org.apache.commons.csv.CSVPrinterTest#testCloseWithFlushOff,0.000000
175,org.apache.commons.csv.CSVPrinterTest#testDisabledComment,0.000000
176,org.apache.commons.csv.ExtendedBufferedReaderTest#testEmptyInput,0.000000
177,org.apache.commons.csv.ExtendedBufferedReaderTest#testReadChar,0.000000
178,org.apache.commons.csv.ExtendedBufferedReaderTest#testReadLine,0.000000
179,org.apache.commons.csv.ExtendedBufferedReaderTest#testReadLookahead1,0.000000
180,org.apache.commons.csv.ExtendedBufferedReaderTest#testReadLookahead2,0.000000
181,org.apache.commons.csv.AssertionsTest#testNotNullNull,0.000000
182,org.apache.commons.csv.AssertionsTest#testNotNull,0.000000
183,org.apache.commons.csv.CSVRecordTest#testRemoveAndAddColumns,0.000000
184,org.apache.commons.csv.CSVRecordTest#testPutInMap,0.000000
185,org.apache.commons.csv.CSVRecordTest#testIsConsistent,0.000000
186,org.apache.commons.csv.CSVRecordTest#testIsSet,0.000000
187,org.apache.commons.csv.CSVRecordTest#testToMap,0.000000
188,org.apache.commons.csv.CSVRecordTest#testIsMapped,0.000000
189,org.apache.commons.csv.CSVRecordTest#testGetStringInconsistentRecord,0.000000
190,org.apache.commons.csv.CSVRecordTest#testGetStringNoHeader,0.000000
191,org.apache.commons.csv.CSVRecordTest#testGetUnmappedPositiveInt,0.000000
192,org.apache.commons.csv.CSVRecordTest#testGetUnmappedNegativeInt,0.000000
193,org.apache.commons.csv.CSVRecordTest#testGetUnmappedEnum,0.000000
194,org.apache.commons.csv.CSVRecordTest#testGetUnmappedName,0.000000
195,org.apache.commons.csv.CSVRecordTest#testGetInt,0.000000
196,org.apache.commons.csv.CSVRecordTest#testGetString,0.000000
197,org.apache.commons.csv.CSVRecordTest#testIterator,0.000000
198,org.apache.commons.csv.CSVFormatTest#testEqualsIgnoreSurroundingSpaces,0.000000
199,org.apache.commons.csv.CSVFormatTest#testEqualsCommentStart,0.000000
200,org.apache.commons.csv.CSVFormatTest#testWithDelimiter,0.000000
201,org.apache.commons.csv.CSVFormatTest#testToStringAndWithCommentMarkerTakingCharacter,0.000000
202,org.apache.commons.csv.CSVFormatTest#testQuotePolicyNoneWithoutEscapeThrowsException,0.000000
203,org.apache.commons.csv.CSVFormatTest#testWithQuoteLFThrowsException,0.000000
204,org.apache.commons.csv.CSVFormatTest#testWithFirstRecordAsHeader,0.000000
205,org.apache.commons.csv.CSVFormatTest#testSerialization,0.000000
206,org.apache.commons.csv.CSVFormatTest#testNullRecordSeparatorCsv106,0.000000
207,org.apache.commons.csv.CSVFormatTest#testEqualsQuoteChar,0.000000
208,org.apache.commons.csv.CSVFormatTest#testToString,0.000000
209,org.apache.commons.csv.CSVFormatTest#testWithHeaderComments,0.000000
210,org.apache.commons.csv.CSVFormatTest#testEqualsSkipHeaderRecord,0.000000
211,org.apache.commons.csv.CSVFormatTest#testQuoteCharSameAsCommentStartThrowsException,0.000000
212,org.apache.commons.csv.CSVFormatTest#testWithRecordSeparatorCR,0.000000
213,org.apache.commons.csv.CSVFormatTest#testWithRecordSeparatorLF,0.000000
214,org.apache.commons.csv.CSVFormatTest#testWithEscapeCRThrowsExceptions,0.000000
215,org.apache.commons.csv.CSVFormatTest#testWithSystemRecordSeparator,0.000000
216,org.apache.commons.csv.CSVFormatTest#testWithIgnoreEmptyLines,0.000000
217,org.apache.commons.csv.CSVFormatTest#testEqualsNoQuotes,0.000000
218,org.apache.commons.csv.CSVFormatTest#testHashCodeAndWithIgnoreHeaderCase,0.000000
219,org.apache.commons.csv.CSVFormatTest#testEqualsEscape,0.000000
220,org.apache.commons.csv.CSVFormatTest#testEqualsHeader,0.000000
221,org.apache.commons.csv.CSVFormatTest#testEqualsIgnoreEmptyLines,0.000000
222,org.apache.commons.csv.CSVFormatTest#testWithCommentStart,0.000000
223,org.apache.commons.csv.CSVFormatTest#testNewFormat,0.000000
224,org.apache.commons.csv.CSVFormatTest#testWithIgnoreSurround,0.000000
225,org.apache.commons.csv.CSVFormatTest#testRFC4180,0.000000
226,org.apache.commons.csv.CSVFormatTest#testEscapeSameAsCommentStartThrowsException,0.000000
227,org.apache.commons.csv.CSVFormatTest#testFormatThrowsNullPointerException,0.000000
228,org.apache.commons.csv.CSVFormatTest#testDelimiterSameAsCommentStartThrowsException,0.000000
229,org.apache.commons.csv.CSVFormatTest#testEqualsDelimiter,0.000000
230,org.apache.commons.csv.CSVFormatTest#testQuoteCharSameAsCommentStartThrowsExceptionForWrapperType,0.000000
231,org.apache.commons.csv.CSVFormatTest#testEqualsNullString,0.000000
232,org.apache.commons.csv.CSVFormatTest#testWithQuotePolicy,0.000000
233,org.apache.commons.csv.CSVFormatTest#testEqualsQuotePolicy,0.000000
234,org.apache.commons.csv.CSVFormatTest#testEscapeSameAsCommentStartThrowsExceptionForWrapperType,0.000000
235,org.apache.commons.csv.CSVFormatTest#testEqualsRecordSeparator,0.000000
236,org.apache.commons.csv.CSVFormatTest#testWithCommentStartCRThrowsException,0.000000
237,org.apache.commons.csv.CSVFormatTest#testQuoteCharSameAsDelimiterThrowsException,0.000000
238,org.apache.commons.csv.CSVFormatTest#testWithDelimiterLFThrowsException,0.000000
239,org.apache.commons.csv.CSVFormatTest#testDelimiterSameAsEscapeThrowsException,0.000000
240,org.apache.commons.csv.CSVFormatTest#testWithEscape,0.000000
241,org.apache.commons.csv.CSVFormatTest#testWithHeader,0.000000
242,org.apache.commons.csv.CSVFormatTest#testGetHeader,0.000000
243,org.apache.commons.csv.CSVFormatTest#testEqualsLeftNoQuoteRightQuote,0.000000
244,org.apache.commons.csv.CSVFormatTest#testWithQuoteChar,0.000000
245,org.apache.commons.csv.CSVFormatTest#testEquals,0.000000
246,org.apache.commons.csv.CSVFormatTest#testWithEmptyEnum,0.000000
247,org.apache.commons.csv.CSVFormatTest#testFormat,0.000000
248,org.apache.commons.csv.CSVFormatTest#testWithRecordSeparatorCRLF,0.000000
249,org.apache.commons.csv.CSVFormatTest#testEqualsOne,0.000000
250,org.apache.commons.csv.CSVFormatTest#testDuplicateHeaderElements,0.000000
251,org.apache.commons.csv.CSVFormatTest#testWithNullString,0.000000
252,org.apache.commons.csv.CSVFormatTest#testWithHeaderEnum,0.000000
253,org.apache.commons.csv.CSVFormatTest#testEqualsWithNull,0.000000
254,org.apache.commons.csv.CSVParserTest#testParseNullStringFormat,0.000000
255,org.apache.commons.csv.CSVParserTest#testParserUrlNullCharsetFormat,0.000000
256,org.apache.commons.csv.CSVParserTest#testParseUrlCharsetNullFormat,0.000000
257,org.apache.commons.csv.CSVParserTest#testParseNullUrlCharsetFormat,0.000000
258,org.apache.commons.csv.CSVParserTest#testInvalidFormat,0.000000
259,org.apache.commons.csv.CSVParserTest#testParseFileNullFormat,0.000000
260,org.apache.commons.csv.CSVParserTest#testNewCSVParserNullReaderFormat,0.000000
261,org.apache.commons.csv.CSVParserTest#testParseStringNullFormat,0.000000
262,org.apache.commons.csv.CSVParserTest#testParseNullFileFormat,0.000000
263,org.apache.commons.csv.CSVParserTest#testNewCSVParserReaderNullFormat,0.000000
264,org.apache.commons.csv.CSVFormatPredefinedTest#testTDF,0.000000
265,org.apache.commons.csv.CSVFormatPredefinedTest#testExcel,0.000000
266,org.apache.commons.csv.CSVFormatPredefinedTest#testMySQL,0.000000
267,org.apache.commons.csv.CSVFormatPredefinedTest#testRFC4180,0.000000
268,org.apache.commons.csv.CSVFormatPredefinedTest#testPostgreSqlCsv,0.000000
269,org.apache.commons.csv.CSVFormatPredefinedTest#testPostgreSqlText,0.000000
270,org.apache.commons.csv.CSVFormatPredefinedTest#testDefault,0.000000
271,org.apache.commons.csv.CSVFormatPredefinedTest#testOracle,0.000000
272,org.apache.commons.csv.issues.JiraCsv164Test#testJiraCsv154_withCommentMarker,0.000000
273,org.apache.commons.csv.issues.JiraCsv164Test#testJiraCsv154_withHeaderComments,0.000000
274,org.apache.commons.csv.issues.JiraCsv203Test#testQuoteModeMinimal,0.000000
275,org.apache.commons.csv.issues.JiraCsv203Test#testWithoutQuoteMode,0.000000
276,org.apache.commons.csv.issues.JiraCsv203Test#testQuoteModeNonNumeric,0.000000
277,org.apache.commons.csv.issues.JiraCsv203Test#testQuoteModeAllNonNull,0.000000
278,org.apache.commons.csv.issues.JiraCsv203Test#testWithEmptyValues,0.000000
279,org.apache.commons.csv.issues.JiraCsv203Test#testWithoutNullString,0.000000
280,org.apache.commons.csv.issues.JiraCsv203Test#testQuoteModeAll,0.000000
281,org.apache.commons.csv.TokenMatchersTest#testHasContent,0.000000
282,org.apache.commons.csv.TokenMatchersTest#testHasType,0.000000
283,org.apache.commons.csv.TokenMatchersTest#testMatches,0.000000
284,org.apache.commons.csv.TokenMatchersTest#testIsReady,0.000000
