rank,test
74,org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqualRay
75,org.apache.commons.codec.language.DoubleMetaphone2Test#testDoubleMetaphoneAlternate
76,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testisVowel_SingleVowel_ReturnsTrue
77,org.apache.commons.codec.digest.PureJavaCrc32Test#testCorrectness
78,org.apache.commons.codec.digest.HmacAlgorithmsTest#testInitializedMac[HmacSHA256]
79,org.apache.commons.codec.language.NysiisTest#testRule4Dot1
80,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testAlgorithm[SHA-1]
81,org.apache.commons.codec.language.Caverphone2Test#testCaverphoneRevisitedRandomNameTTA1111111
82,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacInputStream[HmacSHA256]
83,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestInputStream[SHA-1]
84,org.apache.commons.codec.digest.HmacAlgorithmsTest#testInitializedMac[HmacSHA1]
85,org.apache.commons.codec.digest.HmacUtilsTest#testInitializedMacNullAlgo
86,org.apache.commons.codec.net.QuotedPrintableCodecTest#testBasicEncodeDecode
87,org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest#testSolrASHKENAZI
88,org.apache.commons.codec.language.RefinedSoundexTest#testEncodeEmpty
89,org.apache.commons.codec.binary.Base64Codec13Test#testStaticDecodeChunked
90,org.apache.commons.codec.binary.Base64Test#testKnownDecodings
91,org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqualAlbert
92,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_SMITH_SMYTH_SuccessfullyMatched
93,org.apache.commons.codec.language.SoundexTest#testSoundexUtilsNullBehaviour
94,org.apache.commons.codec.digest.HmacUtilsTest#testHmacSha1Hex
95,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testgetMinRating_7_Returns4_Successfully
96,org.apache.commons.codec.binary.Base64Test#testObjectEncodeWithValidParameter
97,org.apache.commons.codec.net.URLCodecTest#testDecodeWithNullArray
98,org.apache.commons.codec.binary.HexTest#testDecodeHexStringOddCharacters1
99,org.apache.commons.codec.net.QCodecTest#testDecodeObjects
100,org.apache.commons.codec.digest.HmacAlgorithmsTest#testInitializedMac[HmacSHA512]
101,org.apache.commons.codec.net.URLCodecTest#testEncodeStringWithNull
102,org.apache.commons.codec.binary.Base64Codec13Test#testStaticEncode
103,org.apache.commons.codec.language.NysiisTest#testSnat
104,org.apache.commons.codec.net.BCodecTest#testUTF8RoundTrip
105,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testRemoveVowel__DECLAN_Returns_DCLN
106,org.apache.commons.codec.language.DoubleMetaphoneTest#testNTilde
107,org.apache.commons.codec.binary.HexTest#testEncodeHexByteString_ByteArrayBoolean_ToUpperCase
108,org.apache.commons.codec.binary.Base32InputStreamTest#testBase32InputStreamByteByByte
109,org.apache.commons.codec.language.NysiisTest#testRule7
110,org.apache.commons.codec.binary.HexTest#testEncodeHexByteString_ByteArrayOfZeroes
111,org.apache.commons.codec.binary.Base64InputStreamTest#testCodec105
112,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_KARL_ALESSANDRO_DoesNotMatch
113,org.apache.commons.codec.binary.HexTest#testDecodeBadCharacterPos0
114,org.apache.commons.codec.binary.HexTest#testEncodeHexByteBufferEmpty
115,org.apache.commons.codec.binary.BinaryCodecTest#testToAsciiChars
116,org.apache.commons.codec.language.SoundexTest#testHWRuleEx1
117,org.apache.commons.codec.language.MetaphoneTest#testDiscardOfSCEOrSCIOrSCY
118,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Surname_AUERBACH_UHRBACH_SuccessfullyMatched
119,org.apache.commons.codec.binary.BinaryCodecTest#testEncodeObject
120,org.apache.commons.codec.digest.HmacUtilsTest#testEmptyKey
121,org.apache.commons.codec.language.NysiisTest#testRule4Dot2
122,org.apache.commons.codec.language.ColognePhoneticTest#testVariationsMella
123,org.apache.commons.codec.digest.HmacUtilsTest#testInitializedMacNullKey
124,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_LongSurnames_MORIARTY_OMUIRCHEARTAIGH_DoesNotSuccessfulMatch
125,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testIsVowel_CapitalA_ReturnsTrue
126,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testSoundexBasic2
127,org.apache.commons.codec.binary.Base64Test#testSingletonsChunked
128,org.apache.commons.codec.language.Caverphone2Test#testEncodeNull
129,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacByteArary[HmacSHA512]
130,org.apache.commons.codec.binary.HexTest#testDecodeHexCharArrayOddCharacters5
131,org.apache.commons.codec.digest.Md5CryptTest#testMd5CryptExplicitCall
132,org.apache.commons.codec.binary.Base64InputStreamTest#testCodec130
133,org.apache.commons.codec.binary.Base32InputStreamTest#testRead0
134,org.apache.commons.codec.language.ColognePhoneticTest#testEncodeNull
135,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testisEncodeEquals_CornerCase_SecondNameNothing_ReturnsFalse
136,org.apache.commons.codec.language.DoubleMetaphoneTest#testSetMaxCodeLength
137,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacInputStream[HmacSHA384]
138,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_COLM_COLIN_WithAccentsAndSymbolsAndSpaces_SuccessfullyMatched
139,org.apache.commons.codec.binary.Base32InputStreamTest#testSkipBig
140,org.apache.commons.codec.language.Caverphone2Test#testCaverphoneRevisitedCommonCodeAT11111111
141,org.apache.commons.codec.language.Caverphone2Test#testCaverphoneRevisitedRandomWords
142,org.apache.commons.codec.binary.Base64Test#testDecodePadOnlyChunked
143,org.apache.commons.codec.digest.UnixCryptTest#testCtor
144,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestFile[SHA3-384]
145,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompareNameNullSpace_ReturnsFalseSuccessfully
146,org.apache.commons.codec.digest.HmacUtilsTest#testHmacMd5Hex
147,org.apache.commons.codec.digest.PureJavaCrc32CTest#testOnes
148,org.apache.commons.codec.language.SoundexTest#testNewInstance3
149,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testAccentRemoval_NullValue_ReturnNullSuccessfully
150,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testSoundexBasic3
151,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Surname_LEWINSKY_LEVINSKI_SuccessfullyMatched
152,org.apache.commons.codec.binary.HexTest#testEncodeByteArrayObjectEmpty
153,org.apache.commons.codec.digest.Apr1CryptTest#testApr1CryptWithInvalidSalt
154,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailString[HmacSHA256]
155,org.apache.commons.codec.binary.HexTest#testEncodeByteBufferObjectEmpty
156,org.apache.commons.codec.binary.Base64Test#testKnownEncodings
157,org.apache.commons.codec.digest.DigestUtilsTest#testMd5Hex
158,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testLocaleIndependence
159,org.apache.commons.codec.digest.HmacUtilsTest#testMd5HMac
160,org.apache.commons.codec.language.NysiisTest#testTranan
161,org.apache.commons.codec.language.bm.PhoneticEnginePerformanceTest#test
162,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetEncoding_SMITH_to_SMTH
163,org.apache.commons.codec.binary.Base32OutputStreamTest#testWriteOutOfBounds
164,org.apache.commons.codec.net.URLCodecTest#testInvalidEncoding
165,org.apache.commons.codec.language.SoundexTest#testEncodeBatch3
166,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Forenames_UNA_OONAGH_ShouldSuccessfullyMatchButDoesNot
167,org.apache.commons.codec.DecoderExceptionTest#testConstructor0
168,org.apache.commons.codec.net.QuotedPrintableCodecTest#testDecodeInvalid
169,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailInputStream[HmacMD5]
170,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexByteArray[HmacSHA1]
171,org.apache.commons.codec.digest.DigestUtilsTest#testSha1Hex
172,org.apache.commons.codec.binary.Base64Test#testCodeInteger3
173,org.apache.commons.codec.binary.Base64Test#testObjectDecodeWithValidParameter
174,org.apache.commons.codec.language.bm.LanguageGuessingTest#testLanguageGuessing[Čapek-czech-{2}]
175,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailString[HmacSHA256]
176,org.apache.commons.codec.digest.DigestUtilsTest#testSha256
177,org.apache.commons.codec.binary.HexTest#testEncodeHexByteString_ByteArrayBoolean_ToLowerCase
178,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteBuffer[SHA-224]
179,org.apache.commons.codec.binary.Base32OutputStreamTest#testBase32EmptyOutputStreamPemChunkSize
180,org.apache.commons.codec.digest.CryptTest#testCryptWithEmptySalt
181,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetEncoding_Space_to_Nothing
182,org.apache.commons.codec.language.Caverphone2Test#testSpecificationExamples
183,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testAlgorithm[SHA3-256]
184,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteBuffer[SHA3-512]
185,org.apache.commons.codec.EncoderExceptionTest#testConstructor0
186,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testRemoveVowel__AIDAN_Returns_ADN
187,org.apache.commons.codec.CharEncodingTest#testConstructor
188,org.apache.commons.codec.digest.HmacAlgorithmsTest#testInitializedMac[HmacMD5]
189,org.apache.commons.codec.digest.HmacAlgorithmsTest#testGetHmacNullKey[HmacSHA1]
190,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testGetMessageDigest[SHA-224]
191,org.apache.commons.codec.net.QuotedPrintableCodecTest#testDecodeWithNullArray
192,org.apache.commons.codec.digest.DigestUtilsTest#testSha1UpdateWithString
193,org.apache.commons.codec.digest.DigestUtilsTest#testSha1UpdateWithByteBuffer
194,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailByteArray[HmacSHA384]
195,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestInputStream[SHA3-384]
196,org.apache.commons.codec.language.MetaphoneTest#testWordEndingInMB
197,org.apache.commons.codec.binary.HexTest#testEncodeHexByteString_ByteBufferBoolean_ToUpperCase
198,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetEncoding_SMYTH_to_SMYTH
199,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testRemoveDoubleDoubleVowel_BEETLE_NotRemoved
200,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_SurnamesCornerCase_MURPHY_NoSpace_NoMatch
201,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testAlgorithm[SHA3-384]
202,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailInputStream[HmacSHA1]
203,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testLongestEnglishSurname
204,org.apache.commons.codec.language.Caverphone2Test#testCaverphoneRevisitedRandomNameKLN1111111
205,org.apache.commons.codec.language.Caverphone2Test#testCaverphoneRevisitedExamples
206,org.apache.commons.codec.language.Caverphone2Test#testEncodeEmpty
207,org.apache.commons.codec.language.SoundexTest#testLocaleIndependence
208,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testSpeedCheck2
209,org.apache.commons.codec.digest.HmacUtilsTest#testSha512HMac
210,org.apache.commons.codec.net.URLCodecTest#testDecodeStringWithNull
211,org.apache.commons.codec.binary.Base64InputStreamTest#testSkipWrongArgument
212,org.apache.commons.codec.digest.Md5CryptTest#testMd5CryptNullData
213,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testgetMinRating_8_Returns3_Successfully
214,org.apache.commons.codec.digest.HmacAlgorithmsTest#testAlgorithm[HmacMD5]
215,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexInputStream[HmacSHA512]
216,org.apache.commons.codec.net.URLCodecTest#testDefaultEncoding
217,org.apache.commons.codec.digest.Apr1CryptTest#testApr1CryptWithEmptySalt
218,org.apache.commons.codec.digest.HmacAlgorithmsTest#testGetHmacEmptyKey[HmacSHA256]
219,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacInputStream[HmacSHA1]
220,org.apache.commons.codec.binary.Base64InputStreamTest#testCodec101
221,org.apache.commons.codec.net.URLCodecTest#testDecodeInvalid
222,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteArray[SHA-224]
223,org.apache.commons.codec.net.URLCodecTest#testSafeCharEncodeDecode
224,org.apache.commons.codec.binary.StringUtilsTest#testGetBytesIso8859_1
225,org.apache.commons.codec.language.bm.LanguageGuessingTest#testLanguageGuessing[ácz-any-{2}]
226,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailString[HmacSHA384]
227,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailByteArray[HmacSHA384]
228,org.apache.commons.codec.binary.HexTest#testEncodeHexByteArrayHelloWorldUpperCaseHex
229,org.apache.commons.codec.binary.Base64Test#testCodeIntegerNull
230,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestInputStream[MD5]
231,org.apache.commons.codec.digest.UnixCryptTest#testUnixCryptStrings
232,org.apache.commons.codec.language.DoubleMetaphoneTest#testIsDoubleMetaphoneNotEqual
233,org.apache.commons.codec.digest.HmacUtilsTest#testNullKey
234,org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest#testCompatibilityWithOriginalVersion
235,org.apache.commons.codec.binary.Base32InputStreamTest#testSkipToEnd
236,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailString[HmacSHA1]
237,org.apache.commons.codec.language.ColognePhoneticTest#testAaclan
238,org.apache.commons.codec.binary.Base64Codec13Test#testBinaryDecoder
239,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacByteArary[HmacSHA384]
240,org.apache.commons.codec.language.Caverphone1Test#testSpecificationV1Examples
241,org.apache.commons.codec.language.NysiisTest#testCap
242,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testEncodeNull
243,org.apache.commons.codec.net.QCodecTest#testEncodeDecodeBlanks
244,org.apache.commons.codec.net.QCodecTest#testBasicEncodeDecode
245,org.apache.commons.codec.binary.Base64Test#testConstructors
246,org.apache.commons.codec.language.SoundexTest#testHWRuleEx2
247,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testAccentRemoval_NINO_NoChange
248,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testAsciiEncodeNotEmpty1Letter
249,org.apache.commons.codec.net.QuotedPrintableCodecTest#testSafeCharEncodeDecode
250,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailInputStream[HmacSHA256]
251,org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqualParis
252,org.apache.commons.codec.binary.Base64Test#testEncodeOverMaxSize
253,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_STEPHEN_STEFAN_SuccessfullyMatched
254,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testisEncodeEquals_CornerCase_FirstNameNull_ReturnsFalse
255,org.apache.commons.codec.language.bm.LanguageGuessingTest#testLanguageGuessing[Angelopoulos-greeklatin-{2}]
256,org.apache.commons.codec.language.MetaphoneTest#testWordsWithCIA
257,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_PETERSON_PETERS_SuccessfullyMatched
258,org.apache.commons.codec.language.MetaphoneTest#testExceedLength
259,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testAdjacentCodes
260,org.apache.commons.codec.binary.StringUtilsTest#testEqualsString
261,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testEncodeEmpty
262,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestFile[SHA3-224]
263,org.apache.commons.codec.language.Caverphone2Test#testEncodeWithInvalidObject
264,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testAlgorithm[SHA-256]
265,org.apache.commons.codec.binary.Base64OutputStreamTest#testBase64EmptyOutputStreamPemChunkSize
266,org.apache.commons.codec.StringEncoderComparatorTest#testComparatorWithDoubleMetaphoneAndInvalidInput
267,org.apache.commons.codec.binary.HexTest#testEncodeHex_ByteBufferOfZeroes
268,org.apache.commons.codec.binary.StringUtilsTest#testGetBytesUncheckedBadName
269,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteBuffer[SHA3-224]
270,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailByteArray[HmacMD5]
271,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexByteArray[HmacSHA256]
272,org.apache.commons.codec.language.RefinedSoundexTest#testEncode
273,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetFirstLast3__ALEXANDER_Returns_Aleder
274,org.apache.commons.codec.net.QCodecTest#testUnsafeEncodeDecode
275,org.apache.commons.codec.digest.HmacAlgorithmsTest#testGetHmacEmptyKey[HmacSHA384]
276,org.apache.commons.codec.binary.Base64Test#testDecodeWithWhitespace
277,org.apache.commons.codec.binary.Base64Test#testIsArrayByteBase64
278,org.apache.commons.codec.net.QuotedPrintableCodecTest#testTrailingSpecial
279,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testAlgorithm[SHA3-224]
280,org.apache.commons.codec.binary.Base32InputStreamTest#testCodec105
281,org.apache.commons.codec.net.QuotedPrintableCodecTest#testDefaultEncoding
282,org.apache.commons.codec.language.SoundexTest#testEncodeIgnoreTrimmable
283,org.apache.commons.codec.language.MetaphoneTest#testLocaleIndependence
284,org.apache.commons.codec.binary.StringUtilsTest#testGetBytesUsAscii
285,org.apache.commons.codec.language.NysiisTest#testDan
286,org.apache.commons.codec.digest.PureJavaCrc32CTest#testIncreasing
287,org.apache.commons.codec.binary.Base32Test#testBase32Samples
288,org.apache.commons.codec.digest.HmacAlgorithmsTest#testInitializedMac[HmacSHA384]
289,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testSetRuleTypeExact
290,org.apache.commons.codec.digest.HmacUtilsTest#testSha384HMac
291,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testleftTorightThenRightToLeft_EINSTEIN_MICHAELA_Returns0
292,org.apache.commons.codec.language.MetaphoneTest#testTIOAndTIAToX
293,org.apache.commons.codec.binary.Base64Test#testObjectEncode
294,org.apache.commons.codec.binary.Base32Test#testRandomBytes
295,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteBuffer[SHA-256]
296,org.apache.commons.codec.binary.Base64Test#testCodeInteger1
297,org.apache.commons.codec.binary.Base64Test#testDecodePadMarkerIndex2
298,org.apache.commons.codec.CharsetsTest#testToCharset
299,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestFile[SHA3-256]
300,org.apache.commons.codec.digest.DigestUtilsTest#testShaHex
301,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testAlgorithm[SHA-512]
302,org.apache.commons.codec.DecoderExceptionTest#testConstructorString
303,org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqualAero
304,org.apache.commons.codec.digest.HmacUtilsTest#testHmacSha1UpdateWithString
305,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_SurnameCornerCase_Nulls_NoMatch
306,org.apache.commons.codec.digest.HmacAlgorithmsTest#testGetHmacEmptyKey[HmacSHA512]
307,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailInputStream[HmacSHA384]
308,org.apache.commons.codec.binary.StringUtilsTest#testEqualsCS2
309,org.apache.commons.codec.binary.Base64Test#testCodeInteger2
310,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailString[HmacSHA512]
311,org.apache.commons.codec.binary.Base32Test#testBase32HexSamples
312,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testAsciiEncodeNotEmpty2Letters
313,org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest#testSolrGENERIC
314,org.apache.commons.codec.digest.CryptTest#testCryptWithBytes
315,org.apache.commons.codec.digest.HmacUtilsTest#testSha384HMacFail
316,org.apache.commons.codec.digest.Apr1CryptTest#testApr1LongSalt
317,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexInputStream[HmacMD5]
318,org.apache.commons.codec.binary.Base64Test#testBase64
319,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailString[HmacMD5]
320,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testAccentRemovalNormalString_NoChange
321,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteArray[SHA3-224]
322,org.apache.commons.codec.binary.Base64Test#testCodec112
323,org.apache.commons.codec.language.Caverphone2Test#testLocaleIndependence
324,org.apache.commons.codec.binary.BaseNCodecTest#testProvidePaddingByte
325,org.apache.commons.codec.language.MetaphoneTest#testTranslateOfSCHAndCH
326,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteArray[SHA-1]
327,org.apache.commons.codec.net.URLCodecTest#testEncodeObjects
328,org.apache.commons.codec.binary.BinaryCodecTest#testFromAsciiCharArray
329,org.apache.commons.codec.binary.BinaryCodecTest#testEncodeByteArray
330,org.apache.commons.codec.language.bm.LanguageGuessingTest#testLanguageGuessing[Giacometti-italian-{2}]
331,org.apache.commons.codec.binary.StringUtilsTest#testNewStringUtf16Be
332,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteBuffer[SHA3-384]
